yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Algeria,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3688.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2010,2010.0,Export,Algeria,Canada,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1795.0,,28.0000272,2.9999825,61.0666922,-107.991707
2010,2010.0,Export,Algeria,Libya,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,29.0,,28.0000272,2.9999825,26.8234472,18.1236723
2010,2010.0,Export,Algeria,Niger,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1220.0,,28.0000272,2.9999825,17.7356214,9.3238432
2010,2010.0,Export,Algeria,Switzerland,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,644.0,,28.0000272,2.9999825,46.7985624,8.2319736
