yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Armenia,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,81471.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2009,2009.0,Re-Export,Armenia,Belgium,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,59000.0,,40.7696272,44.6736646,50.6402809,4.6667145
2009,2009.0,Re-Export,Armenia,France,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,88.0,,40.7696272,44.6736646,46.603354,1.8883335
2009,2009.0,Re-Export,Armenia,Georgia,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,30.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2009,2009.0,Re-Export,Armenia,Germany,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,4043.0,,40.7696272,44.6736646,51.1638175,10.4478313
2009,2009.0,Re-Export,Armenia,Italy,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,15374.0,,40.7696272,44.6736646,42.6384261,12.674297
2009,2009.0,Re-Export,Armenia,India,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1300.0,,40.7696272,44.6736646,22.3511148,78.6677428
2009,2009.0,Re-Export,Armenia,South Africa,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,46.0,,40.7696272,44.6736646,-28.8166236,24.991639
2009,2009.0,Re-Export,Armenia,Syria,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,27.0,,40.7696272,44.6736646,34.6401861,39.0494106
2009,2009.0,Re-Export,Armenia,Thailand,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1564.0,,40.7696272,44.6736646,14.8971921,100.83273
