yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Jordan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,954934.0,,31.1667049,36.941628,-36.8535712,174.7456809
2011,2011.0,Re-Export,Jordan,Algeria,35.0,Albuminoidal substances; modified starches; glues; enzymes,4069.0,,31.1667049,36.941628,28.0000272,2.9999825
2011,2011.0,Re-Export,Jordan,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,374486.0,,31.1667049,36.941628,33.0955793,44.1749775
2011,2011.0,Re-Export,Jordan,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,8444.0,,31.1667049,36.941628,29.2733964,47.4979476
2011,2011.0,Re-Export,Jordan,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,15854.0,,31.1667049,36.941628,33.8750629,35.843409
2011,2011.0,Re-Export,Jordan,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,57138.0,,31.1667049,36.941628,25.6242618,42.3528328
2011,2011.0,Re-Export,Jordan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,18694.0,,31.1667049,36.941628,24.0002488,53.9994829
2011,2011.0,Re-Export,Jordan,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,11661.0,,31.1667049,36.941628,38.9597594,34.9249653
2011,2011.0,Re-Export,Jordan,Egypt,35.0,Albuminoidal substances; modified starches; glues; enzymes,93868.0,,31.1667049,36.941628,26.2540493,29.2675469
2011,2011.0,Re-Export,Jordan,Free Zones,35.0,Albuminoidal substances; modified starches; glues; enzymes,370721.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
