yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Comoros,World,81.0,Other base metals; cermets; articles thereof,2432.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2013,2013.0,Import,Comoros,China,81.0,Other base metals; cermets; articles thereof,224.0,,-12.2045176,44.2832964,35.000074,104.999927
2013,2013.0,Import,Comoros,Mauritius,81.0,Other base metals; cermets; articles thereof,219.0,,-12.2045176,44.2832964,-20.2759451,57.5703566
2013,2013.0,Import,Comoros,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,1989.0,,-12.2045176,44.2832964,24.0002488,53.9994829
