yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Import,Afghanistan,World,36.0,Explosives; pyrotechnic products; matches,2444680.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2008,2008.0,Import,Afghanistan,Pakistan,36.0,Explosives; pyrotechnic products; matches,1117819.0,,33.7680065,66.2385139,30.3308401,71.247499
2008,2008.0,Import,Afghanistan,Russian Federation,36.0,Explosives; pyrotechnic products; matches,869508.0,,33.7680065,66.2385139,64.6863136,97.7453061
2008,2008.0,Import,Afghanistan,Uzbekistan,36.0,Explosives; pyrotechnic products; matches,457353.0,,33.7680065,66.2385139,41.32373,63.9528098
