yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,191942.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2014,2014.0,Re-Export,Qatar,Belgium,35.0,Albuminoidal substances; modified starches; glues; enzymes,64.0,,25.3336984,51.2295295,50.6402809,4.6667145
2014,2014.0,Re-Export,Qatar,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,7706.0,,25.3336984,51.2295295,51.1638175,10.4478313
2014,2014.0,Re-Export,Qatar,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,129405.0,,25.3336984,51.2295295,29.2733964,47.4979476
2014,2014.0,Re-Export,Qatar,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,16167.0,,25.3336984,51.2295295,21.0000287,57.0036901
2014,2014.0,Re-Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,717.0,,25.3336984,51.2295295,25.6242618,42.3528328
2014,2014.0,Re-Export,Qatar,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,198.0,,25.3336984,51.2295295,22.3511148,78.6677428
2014,2014.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,21493.0,,25.3336984,51.2295295,24.0002488,53.9994829
2014,2014.0,Re-Export,Qatar,United Rep. of Tanzania,35.0,Albuminoidal substances; modified starches; glues; enzymes,15748.0,,25.3336984,51.2295295,,
2014,2014.0,Re-Export,Qatar,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,444.0,,25.3336984,51.2295295,39.7837304,-100.445882
