yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,State of Palestine,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",82736568.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2016,2016.0,Import,State of Palestine,Albania,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",14625.0,,31.46242095,34.262716572130714,41.000028,19.9999619
2016,2016.0,Import,State of Palestine,Austria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",184405.0,,31.46242095,34.262716572130714,47.59397,14.12456
2016,2016.0,Import,State of Palestine,Bahrain,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",16945.0,,31.46242095,34.262716572130714,26.1551249,50.5344606
2016,2016.0,Import,State of Palestine,Belgium,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",834133.0,,31.46242095,34.262716572130714,50.6402809,4.6667145
2016,2016.0,Import,State of Palestine,Brazil,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",304982.0,,31.46242095,34.262716572130714,-10.3333333,-53.2
2016,2016.0,Import,State of Palestine,Bulgaria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1720310.0,,31.46242095,34.262716572130714,42.6073975,25.4856617
2016,2016.0,Import,State of Palestine,Canada,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",45456.0,,31.46242095,34.262716572130714,61.0666922,-107.991707
2016,2016.0,Import,State of Palestine,Sri Lanka,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",14957.0,,31.46242095,34.262716572130714,7.5554942,80.7137847
2016,2016.0,Import,State of Palestine,China,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1043926.0,,31.46242095,34.262716572130714,35.000074,104.999927
2016,2016.0,Import,State of Palestine,Colombia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",5.0,,31.46242095,34.262716572130714,4.099917,-72.9088133
2016,2016.0,Import,State of Palestine,Croatia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",304902.0,,31.46242095,34.262716572130714,45.5643442,17.0118954
2016,2016.0,Import,State of Palestine,Cyprus,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",63929.0,,31.46242095,34.262716572130714,34.9823018,33.1451285
2016,2016.0,Import,State of Palestine,Czechia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",135535.0,,31.46242095,34.262716572130714,49.7439047,15.3381061
2016,2016.0,Import,State of Palestine,Denmark,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",900046.0,,31.46242095,34.262716572130714,55.670249,10.3333283
2016,2016.0,Import,State of Palestine,Ethiopia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",21933.0,,31.46242095,34.262716572130714,10.2116702,38.6521203
2016,2016.0,Import,State of Palestine,France,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2678643.0,,31.46242095,34.262716572130714,46.603354,1.8883335
2016,2016.0,Import,State of Palestine,Germany,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1397583.0,,31.46242095,34.262716572130714,51.1638175,10.4478313
2016,2016.0,Import,State of Palestine,Greece,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",106928.0,,31.46242095,34.262716572130714,38.9953683,21.9877132
2016,2016.0,Import,State of Palestine,"China, Hong Kong SAR",19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",10309.0,,31.46242095,34.262716572130714,22.350627,114.1849161
2016,2016.0,Import,State of Palestine,Hungary,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",45833.0,,31.46242095,34.262716572130714,47.1817585,19.5060937
2016,2016.0,Import,State of Palestine,Indonesia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",354876.0,,31.46242095,34.262716572130714,-2.4833826,117.8902853
2016,2016.0,Import,State of Palestine,Ireland,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",18982989.0,,31.46242095,34.262716572130714,52.865196,-7.9794599
2016,2016.0,Import,State of Palestine,Israel,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",11321782.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2016,2016.0,Import,State of Palestine,Italy,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2630487.0,,31.46242095,34.262716572130714,42.6384261,12.674297
2016,2016.0,Import,State of Palestine,Japan,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4435.0,,31.46242095,34.262716572130714,36.5748441,139.2394179
2016,2016.0,Import,State of Palestine,Jordan,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",5958908.0,,31.46242095,34.262716572130714,31.1667049,36.941628
2016,2016.0,Import,State of Palestine,Rep. of Korea,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",5278.0,,31.46242095,34.262716572130714,,
2016,2016.0,Import,State of Palestine,Kuwait,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",62399.0,,31.46242095,34.262716572130714,29.2733964,47.4979476
2016,2016.0,Import,State of Palestine,Malaysia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",175595.0,,31.46242095,34.262716572130714,4.5693754,102.2656823
2016,2016.0,Import,State of Palestine,Mexico,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",108669.0,,31.46242095,34.262716572130714,23.6585116,-102.0077097
2016,2016.0,Import,State of Palestine,"Other Asia, nes",19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",10027.0,,31.46242095,34.262716572130714,,
2016,2016.0,Import,State of Palestine,Morocco,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",73645.0,,31.46242095,34.262716572130714,31.1728205,-7.3362482
2016,2016.0,Import,State of Palestine,Oman,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",50334.0,,31.46242095,34.262716572130714,21.0000287,57.0036901
2016,2016.0,Import,State of Palestine,Netherlands,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1127626.0,,31.46242095,34.262716572130714,52.2434979,5.6343227
2016,2016.0,Import,State of Palestine,New Zealand,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",309.0,,31.46242095,34.262716572130714,-41.5000831,172.8344077
2016,2016.0,Import,State of Palestine,Poland,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1813371.0,,31.46242095,34.262716572130714,52.215933,19.134422
2016,2016.0,Import,State of Palestine,Romania,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",688672.0,,31.46242095,34.262716572130714,45.9852129,24.6859225
2016,2016.0,Import,State of Palestine,Russian Federation,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",65092.0,,31.46242095,34.262716572130714,64.6863136,97.7453061
2016,2016.0,Import,State of Palestine,Saudi Arabia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4322279.0,,31.46242095,34.262716572130714,25.6242618,42.3528328
2016,2016.0,Import,State of Palestine,India,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",766455.0,,31.46242095,34.262716572130714,22.3511148,78.6677428
2016,2016.0,Import,State of Palestine,Singapore,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",24484.0,,31.46242095,34.262716572130714,1.357107,103.8194992
2016,2016.0,Import,State of Palestine,Slovakia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",25075.0,,31.46242095,34.262716572130714,48.7411522,19.4528646
2016,2016.0,Import,State of Palestine,South Africa,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",17484.0,,31.46242095,34.262716572130714,-28.8166236,24.991639
2016,2016.0,Import,State of Palestine,Spain,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",662094.0,,31.46242095,34.262716572130714,39.3260685,-4.8379791
2016,2016.0,Import,State of Palestine,Switzerland,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",121921.0,,31.46242095,34.262716572130714,46.7985624,8.2319736
2016,2016.0,Import,State of Palestine,Thailand,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",45163.0,,31.46242095,34.262716572130714,14.8971921,100.83273
2016,2016.0,Import,State of Palestine,United Arab Emirates,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1996426.0,,31.46242095,34.262716572130714,24.0002488,53.9994829
2016,2016.0,Import,State of Palestine,Tunisia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",52080.0,,31.46242095,34.262716572130714,33.8439408,9.400138
2016,2016.0,Import,State of Palestine,Turkey,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",15841965.0,,31.46242095,34.262716572130714,38.9597594,34.9249653
2016,2016.0,Import,State of Palestine,Ukraine,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",441657.0,,31.46242095,34.262716572130714,49.4871968,31.2718321
2016,2016.0,Import,State of Palestine,North Macedonia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",149702.0,,31.46242095,34.262716572130714,41.6171214,21.7168387
2016,2016.0,Import,State of Palestine,Egypt,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2256661.0,,31.46242095,34.262716572130714,26.2540493,29.2675469
2016,2016.0,Import,State of Palestine,United Kingdom,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1491871.0,,31.46242095,34.262716572130714,54.7023545,-3.2765753
2016,2016.0,Import,State of Palestine,United Rep. of Tanzania,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",22342.0,,31.46242095,34.262716572130714,,
2016,2016.0,Import,State of Palestine,USA,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1219029.0,,31.46242095,34.262716572130714,39.7837304,-100.445882
