yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,143570.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2017,2017.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,40330.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2017,2017.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,68942.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2017,2017.0,Re-Export,Georgia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,27272.0,,32.3293809,-83.1137366,32.6475314,54.5643516
2017,2017.0,Re-Export,Georgia,Kyrgyzstan,35.0,Albuminoidal substances; modified starches; glues; enzymes,27.0,,32.3293809,-83.1137366,41.5089324,74.724091
2017,2017.0,Re-Export,Georgia,Turkmenistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,6997.0,,32.3293809,-83.1137366,39.3763807,59.3924609
