yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Re-Export,Oman,World,4.0,Dairy produce; birds eggs; natural honey;,2485659.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2005,2005.0,Re-Export,Oman,China,4.0,Dairy produce; birds eggs; natural honey;,22382.0,,21.0000287,57.0036901,35.000074,104.999927
2005,2005.0,Re-Export,Oman,Iran,4.0,Dairy produce; birds eggs; natural honey;,821272.0,,21.0000287,57.0036901,32.6475314,54.5643516
2005,2005.0,Re-Export,Oman,Jordan,4.0,Dairy produce; birds eggs; natural honey;,64211.0,,21.0000287,57.0036901,31.1667049,36.941628
2005,2005.0,Re-Export,Oman,Saudi Arabia,4.0,Dairy produce; birds eggs; natural honey;,47896.0,,21.0000287,57.0036901,25.6242618,42.3528328
2005,2005.0,Re-Export,Oman,Somalia,4.0,Dairy produce; birds eggs; natural honey;,65139.0,,21.0000287,57.0036901,8.3676771,49.083416
2005,2005.0,Re-Export,Oman,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,1430005.0,,21.0000287,57.0036901,24.0002488,53.9994829
2005,2005.0,Re-Export,Oman,Tunisia,4.0,Dairy produce; birds eggs; natural honey;,34754.0,,21.0000287,57.0036901,33.8439408,9.400138
