yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Re-Export,Lebanon,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",95808.0,,33.8750629,35.843409,-36.8535712,174.7456809
2020,2020.0,Re-Export,Lebanon,Algeria,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",480.0,,33.8750629,35.843409,28.0000272,2.9999825
2020,2020.0,Re-Export,Lebanon,France,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",100.0,,33.8750629,35.843409,46.603354,1.8883335
2020,2020.0,Re-Export,Lebanon,Oman,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2882.0,,33.8750629,35.843409,21.0000287,57.0036901
2020,2020.0,Re-Export,Lebanon,Qatar,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",88615.0,,33.8750629,35.843409,25.3336984,51.2295295
2020,2020.0,Re-Export,Lebanon,Saudi Arabia,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",125.0,,33.8750629,35.843409,25.6242618,42.3528328
2020,2020.0,Re-Export,Lebanon,United Arab Emirates,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1200.0,,33.8750629,35.843409,24.0002488,53.9994829
2020,2020.0,Re-Export,Lebanon,USA,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2406.0,,33.8750629,35.843409,39.7837304,-100.445882
