yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Lebanon,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,69034.0,,33.8750629,35.843409,-36.8535712,174.7456809
2007,2007.0,Export,Lebanon,Angola,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,387.0,,33.8750629,35.843409,-11.8775768,17.5691241
2007,2007.0,Export,Lebanon,Congo,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,49.0,,33.8750629,35.843409,-2.9814344,23.8222636
2007,2007.0,Export,Lebanon,Gabon,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2010.0,,33.8750629,35.843409,-0.8999695,11.6899699
2007,2007.0,Export,Lebanon,Qatar,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,19858.0,,33.8750629,35.843409,25.3336984,51.2295295
2007,2007.0,Export,Lebanon,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3117.0,,33.8750629,35.843409,25.6242618,42.3528328
2007,2007.0,Export,Lebanon,Syria,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9395.0,,33.8750629,35.843409,34.6401861,39.0494106
2007,2007.0,Export,Lebanon,USA,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,34218.0,,33.8750629,35.843409,39.7837304,-100.445882
