yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Malta,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1870.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2019,2019.0,Export,Malta,Germany,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1090.0,,35.8885993,14.4476911,51.1638175,10.4478313
2019,2019.0,Export,Malta,Libya,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",720.0,,35.8885993,14.4476911,26.8234472,18.1236723
2019,2019.0,Export,Malta,United Kingdom,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",59.0,,35.8885993,14.4476911,54.7023545,-3.2765753
