yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Export,Georgia,World,64.0,Footwear; gaiters and the like; parts of such articles,3626735.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2014,2014.0,Re-Export,Georgia,Azerbaijan,64.0,Footwear; gaiters and the like; parts of such articles,686356.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2014,2014.0,Re-Export,Georgia,Australia,64.0,Footwear; gaiters and the like; parts of such articles,419164.0,,32.3293809,-83.1137366,-24.7761086,134.755
2014,2014.0,Re-Export,Georgia,Armenia,64.0,Footwear; gaiters and the like; parts of such articles,882367.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2014,2014.0,Re-Export,Georgia,Belgium,64.0,Footwear; gaiters and the like; parts of such articles,390656.0,,32.3293809,-83.1137366,50.6402809,4.6667145
2014,2014.0,Re-Export,Georgia,Iran,64.0,Footwear; gaiters and the like; parts of such articles,36955.0,,32.3293809,-83.1137366,32.6475314,54.5643516
2014,2014.0,Re-Export,Georgia,Kazakhstan,64.0,Footwear; gaiters and the like; parts of such articles,153853.0,,32.3293809,-83.1137366,48.1012954,66.7780818
2014,2014.0,Re-Export,Georgia,Netherlands,64.0,Footwear; gaiters and the like; parts of such articles,1052768.0,,32.3293809,-83.1137366,52.2434979,5.6343227
2014,2014.0,Re-Export,Georgia,Russian Federation,64.0,Footwear; gaiters and the like; parts of such articles,4612.0,,32.3293809,-83.1137366,64.6863136,97.7453061
