yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Import,Armenia,World,81.0,Other base metals; cermets; articles thereof,303916.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2006,2006.0,Import,Armenia,Austria,81.0,Other base metals; cermets; articles thereof,11444.0,,40.7696272,44.6736646,47.59397,14.12456
2006,2006.0,Import,Armenia,China,81.0,Other base metals; cermets; articles thereof,16960.0,,40.7696272,44.6736646,35.000074,104.999927
2006,2006.0,Import,Armenia,Germany,81.0,Other base metals; cermets; articles thereof,56145.0,,40.7696272,44.6736646,51.1638175,10.4478313
2006,2006.0,Import,Armenia,Iran,81.0,Other base metals; cermets; articles thereof,1800.0,,40.7696272,44.6736646,32.6475314,54.5643516
2006,2006.0,Import,Armenia,Russian Federation,81.0,Other base metals; cermets; articles thereof,215240.0,,40.7696272,44.6736646,64.6863136,97.7453061
2006,2006.0,Import,Armenia,Switzerland,81.0,Other base metals; cermets; articles thereof,1708.0,,40.7696272,44.6736646,46.7985624,8.2319736
2006,2006.0,Import,Armenia,USA,81.0,Other base metals; cermets; articles thereof,620.0,,40.7696272,44.6736646,39.7837304,-100.445882
