yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Qatar,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3502277313.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2013,2013.0,Import,Qatar,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42656.0,,25.3336984,51.2295295,7.5554942,80.7137847
2013,2013.0,Import,Qatar,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56524480.0,,25.3336984,51.2295295,35.000074,104.999927
2013,2013.0,Import,Qatar,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12701.0,,25.3336984,51.2295295,45.5643442,17.0118954
2013,2013.0,Import,Qatar,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5064.0,,25.3336984,51.2295295,34.9823018,33.1451285
2013,2013.0,Import,Qatar,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6992807.0,,25.3336984,51.2295295,49.7439047,15.3381061
2013,2013.0,Import,Qatar,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",850963.0,,25.3336984,51.2295295,55.670249,10.3333283
2013,2013.0,Import,Qatar,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2690.0,,25.3336984,51.2295295,10.2116702,38.6521203
2013,2013.0,Import,Qatar,Eritrea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11005.0,,25.3336984,51.2295295,15.9500319,37.9999668
2013,2013.0,Import,Qatar,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81233.0,,25.3336984,51.2295295,58.7523778,25.3319078
2013,2013.0,Import,Qatar,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",315762.0,,25.3336984,51.2295295,63.2467777,25.9209164
2013,2013.0,Import,Qatar,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44568499.0,,25.3336984,51.2295295,46.603354,1.8883335
2013,2013.0,Import,Qatar,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",466659030.0,,25.3336984,51.2295295,51.1638175,10.4478313
2013,2013.0,Import,Qatar,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27389.0,,25.3336984,51.2295295,8.0300284,-1.0800271
2013,2013.0,Import,Qatar,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",120995.0,,25.3336984,51.2295295,38.9953683,21.9877132
2013,2013.0,Import,Qatar,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3463.0,,25.3336984,51.2295295,15.2572432,-86.0755145
2013,2013.0,Import,Qatar,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9551.0,,25.3336984,51.2295295,22.350627,114.1849161
2013,2013.0,Import,Qatar,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",800201.0,,25.3336984,51.2295295,47.1817585,19.5060937
2013,2013.0,Import,Qatar,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",370.0,,25.3336984,51.2295295,64.9841821,-18.1059013
2013,2013.0,Import,Qatar,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26929505.0,,25.3336984,51.2295295,-2.4833826,117.8902853
2013,2013.0,Import,Qatar,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",85087.0,,25.3336984,51.2295295,32.6475314,54.5643516
2013,2013.0,Import,Qatar,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",130617.0,,25.3336984,51.2295295,52.865196,-7.9794599
2013,2013.0,Import,Qatar,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58999820.0,,25.3336984,51.2295295,42.6384261,12.674297
2013,2013.0,Import,Qatar,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1177964337.0,,25.3336984,51.2295295,36.5748441,139.2394179
2013,2013.0,Import,Qatar,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",325017.0,,25.3336984,51.2295295,31.1667049,36.941628
2013,2013.0,Import,Qatar,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39.0,,25.3336984,51.2295295,1.4419683,38.4313975
2013,2013.0,Import,Qatar,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53142.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204589703.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6609192.0,,25.3336984,51.2295295,29.2733964,47.4979476
2013,2013.0,Import,Qatar,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129108.0,,25.3336984,51.2295295,33.8750629,35.843409
2013,2013.0,Import,Qatar,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1905.0,,25.3336984,51.2295295,56.8406494,24.7537645
2013,2013.0,Import,Qatar,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150.0,,25.3336984,51.2295295,55.3500003,23.7499997
2013,2013.0,Import,Qatar,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41168.0,,25.3336984,51.2295295,49.8158683,6.1296751
2013,2013.0,Import,Qatar,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4054943.0,,25.3336984,51.2295295,4.5693754,102.2656823
2013,2013.0,Import,Qatar,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3591.0,,25.3336984,51.2295295,35.8885993,14.4476911
2013,2013.0,Import,Qatar,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5886.0,,25.3336984,51.2295295,-20.2759451,57.5703566
2013,2013.0,Import,Qatar,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",108207262.0,,25.3336984,51.2295295,23.6585116,-102.0077097
2013,2013.0,Import,Qatar,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41195046.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3790.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243302.0,,25.3336984,51.2295295,21.0000287,57.0036901
2013,2013.0,Import,Qatar,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132.0,,25.3336984,51.2295295,-23.2335499,17.3231107
2013,2013.0,Import,Qatar,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6214.0,,25.3336984,51.2295295,-0.5252306,166.9324426
2013,2013.0,Import,Qatar,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3919700.0,,25.3336984,51.2295295,52.2434979,5.6343227
2013,2013.0,Import,Qatar,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",115641.0,,25.3336984,51.2295295,-41.5000831,172.8344077
2013,2013.0,Import,Qatar,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",853624.0,,25.3336984,51.2295295,60.5000209,9.0999715
2013,2013.0,Import,Qatar,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",282870.0,,25.3336984,51.2295295,30.3308401,71.247499
2013,2013.0,Import,Qatar,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",718635.0,,25.3336984,51.2295295,12.7503486,122.7312101
2013,2013.0,Import,Qatar,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1929834.0,,25.3336984,51.2295295,52.215933,19.134422
2013,2013.0,Import,Qatar,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",389326.0,,25.3336984,51.2295295,39.6621648,-8.1353519
2013,2013.0,Import,Qatar,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7641800.0,,25.3336984,51.2295295,45.9852129,24.6859225
2013,2013.0,Import,Qatar,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30886.0,,25.3336984,51.2295295,64.6863136,97.7453061
2013,2013.0,Import,Qatar,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11169254.0,,25.3336984,51.2295295,25.6242618,42.3528328
2013,2013.0,Import,Qatar,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7140.0,,25.3336984,51.2295295,44.1534121,20.55144
2013,2013.0,Import,Qatar,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24350.0,,25.3336984,51.2295295,8.6400349,-11.8400269
2013,2013.0,Import,Qatar,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66842188.0,,25.3336984,51.2295295,22.3511148,78.6677428
2013,2013.0,Import,Qatar,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",137624.0,,25.3336984,51.2295295,1.357107,103.8194992
2013,2013.0,Import,Qatar,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14773773.0,,25.3336984,51.2295295,48.7411522,19.4528646
2013,2013.0,Import,Qatar,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",652266.0,,25.3336984,51.2295295,15.9266657,107.9650855
2013,2013.0,Import,Qatar,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",143575.0,,25.3336984,51.2295295,45.8133113,14.4808369
2013,2013.0,Import,Qatar,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1120243.0,,25.3336984,51.2295295,-28.8166236,24.991639
2013,2013.0,Import,Qatar,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10359881.0,,25.3336984,51.2295295,39.3260685,-4.8379791
2013,2013.0,Import,Qatar,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2151.0,,25.3336984,51.2295295,14.5844444,29.4917691
2013,2013.0,Import,Qatar,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9415410.0,,25.3336984,51.2295295,59.6749712,14.5208584
2013,2013.0,Import,Qatar,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",624171.0,,25.3336984,51.2295295,46.7985624,8.2319736
2013,2013.0,Import,Qatar,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61683.0,,25.3336984,51.2295295,34.6401861,39.0494106
2013,2013.0,Import,Qatar,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",197957053.0,,25.3336984,51.2295295,14.8971921,100.83273
2013,2013.0,Import,Qatar,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37072802.0,,25.3336984,51.2295295,24.0002488,53.9994829
2013,2013.0,Import,Qatar,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",89506.0,,25.3336984,51.2295295,33.8439408,9.400138
2013,2013.0,Import,Qatar,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8269140.0,,25.3336984,51.2295295,38.9597594,34.9249653
2013,2013.0,Import,Qatar,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17805.0,,25.3336984,51.2295295,49.4871968,31.2718321
2013,2013.0,Import,Qatar,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7182.0,,25.3336984,51.2295295,41.6171214,21.7168387
2013,2013.0,Import,Qatar,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1822545.0,,25.3336984,51.2295295,26.2540493,29.2675469
2013,2013.0,Import,Qatar,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",271595472.0,,25.3336984,51.2295295,54.7023545,-3.2765753
2013,2013.0,Import,Qatar,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",507343169.0,,25.3336984,51.2295295,39.7837304,-100.445882
2013,2013.0,Import,Qatar,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2574.0,,25.3336984,51.2295295,-32.8755548,-56.0201525
