yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Comoros,World,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,101346.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2012,2012.0,Export,Comoros,Congo,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,1370.0,,-12.2045176,44.2832964,-2.9814344,23.8222636
2012,2012.0,Export,Comoros,France,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,4738.0,,-12.2045176,44.2832964,46.603354,1.8883335
2012,2012.0,Export,Comoros,Lebanon,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,3634.0,,-12.2045176,44.2832964,33.8750629,35.843409
2012,2012.0,Export,Comoros,Madagascar,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,78226.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2012,2012.0,Export,Comoros,Rwanda,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,1027.0,,-12.2045176,44.2832964,-1.9646631,30.0644358
2012,2012.0,Export,Comoros,Senegal,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,783.0,,-12.2045176,44.2832964,14.4750607,-14.4529612
2012,2012.0,Export,Comoros,United Arab Emirates,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,261.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2012,2012.0,Export,Comoros,United Rep. of Tanzania,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,11304.0,,-12.2045176,44.2832964,,
