yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Import,Afghanistan,World,36.0,Explosives; pyrotechnic products; matches,2002019.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2011,2011.0,Import,Afghanistan,China,36.0,Explosives; pyrotechnic products; matches,8610.0,,33.7680065,66.2385139,35.000074,104.999927
2011,2011.0,Import,Afghanistan,Iran,36.0,Explosives; pyrotechnic products; matches,6300.0,,33.7680065,66.2385139,32.6475314,54.5643516
2011,2011.0,Import,Afghanistan,Pakistan,36.0,Explosives; pyrotechnic products; matches,1573372.0,,33.7680065,66.2385139,30.3308401,71.247499
2011,2011.0,Import,Afghanistan,Russian Federation,36.0,Explosives; pyrotechnic products; matches,413737.0,,33.7680065,66.2385139,64.6863136,97.7453061
