yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Comoros,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",179126.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2018,2018.0,Export,Comoros,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37099.0,,-12.2045176,44.2832964,46.603354,1.8883335
2018,2018.0,Export,Comoros,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8922.0,,-12.2045176,44.2832964,1.4419683,38.4313975
2018,2018.0,Export,Comoros,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40725.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2018,2018.0,Export,Comoros,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",90943.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2018,2018.0,Export,Comoros,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1435.0,,-12.2045176,44.2832964,,
