yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Pakistan,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",365494.0,,30.3308401,71.247499,-36.8535712,174.7456809
2017,2017.0,Import,Pakistan,Afghanistan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",63945.0,,30.3308401,71.247499,33.7680065,66.2385139
2017,2017.0,Import,Pakistan,Bangladesh,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1678.0,,30.3308401,71.247499,24.4769288,90.2934413
2017,2017.0,Import,Pakistan,China,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",295785.0,,30.3308401,71.247499,35.000074,104.999927
2017,2017.0,Import,Pakistan,Germany,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1429.0,,30.3308401,71.247499,51.1638175,10.4478313
2017,2017.0,Import,Pakistan,Rep. of Korea,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",315.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,"Other Asia, nes",46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",182.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,Viet Nam,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",787.0,,30.3308401,71.247499,15.9266657,107.9650855
2017,2017.0,Import,Pakistan,Thailand,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1369.0,,30.3308401,71.247499,14.8971921,100.83273
