,rtTitle,ptTitle,rgDesc,TradeValue
0,Turkey,Afghanistan,Export,269750453.0
1,Turkey,Afghanistan,Import,4794264.0
2,Turkey,Algeria,Export,1458585316.0
3,Turkey,Algeria,Import,1150303825.0
4,Turkey,Armenia,Export,218318.0
5,Turkey,Armenia,Import,128798.0
6,Turkey,Azerbaijan,Export,2003400386.0
7,Turkey,Azerbaijan,Import,262260406.0
8,Turkey,Bahrain,Export,160015338.0
9,Turkey,Bahrain,Import,111453583.0
10,Turkey,Comoros,Export,15149670.0
11,Turkey,Comoros,Import,13397116.0
12,Turkey,Cyprus,Export,1007000047.0
13,Turkey,Cyprus,Import,81634452.0
14,Turkey,Djibouti,Export,45400997.0
15,Turkey,Djibouti,Import,231905.0
16,Turkey,Fmr Sudan,Export,243459703.0
17,Turkey,Fmr Sudan,Import,9370069.0
18,Turkey,Georgia,Export,1064428532.0
19,Turkey,Georgia,Import,313189347.0
20,Turkey,Iraq,Export,8192185945.0
21,Turkey,Iraq,Import,86431855.0
22,Turkey,Israel,Export,2353078985.0
23,Turkey,Israel,Import,2050519870.0
24,Turkey,Jordan,Export,501304200.0
25,Turkey,Jordan,Import,65145638.0
26,Turkey,Kuwait,Export,295966587.0
27,Turkey,Kuwait,Import,270446054.0
28,Turkey,Lebanon,Export,695223463.0
29,Turkey,Lebanon,Import,282711445.0
30,Turkey,Libya,Export,738115483.0
31,Turkey,Libya,Import,139649316.0
32,Turkey,Malta,Export,899416619.0
33,Turkey,Malta,Import,324158195.0
34,Turkey,Mauritania,Export,75424858.0
35,Turkey,Mauritania,Import,8060529.0
36,Turkey,Morocco,Export,917495483.0
37,Turkey,Morocco,Import,417048214.0
38,Turkey,Oman,Export,214619272.0
39,Turkey,Oman,Import,56546403.0
40,Turkey,Pakistan,Export,212370456.0
41,Turkey,Pakistan,Import,872796292.0
42,Turkey,Qatar,Export,187796992.0
43,Turkey,Qatar,Import,481017900.0
44,Turkey,Saudi Arabia,Export,2759616581.0
45,Turkey,Saudi Arabia,Import,1998192829.0
46,Turkey,State of Palestine,Export,49076923.0
47,Turkey,State of Palestine,Import,271055.0
48,Turkey,Syria,Export,1602400653.0
49,Turkey,Syria,Import,335535933.0
50,Turkey,United Arab Emirates,Export,3695283285.0
51,Turkey,United Arab Emirates,Import,1648921789.0
52,Turkey,World,Export,133661648502.0
53,Turkey,World,Import,238758677398.0
54,Turkey,Yemen,Export,272248038.0
55,Turkey,Yemen,Import,462889.0
