yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,101400.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2019,2019.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,40464.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2019,2019.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,48852.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2019,2019.0,Re-Export,Georgia,Belarus,35.0,Albuminoidal substances; modified starches; glues; enzymes,279.0,,32.3293809,-83.1137366,53.4250605,27.6971358
2019,2019.0,Re-Export,Georgia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,1009.0,,32.3293809,-83.1137366,32.6475314,54.5643516
2019,2019.0,Re-Export,Georgia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,39.0,,32.3293809,-83.1137366,42.6384261,12.674297
2019,2019.0,Re-Export,Georgia,Kazakhstan,35.0,Albuminoidal substances; modified starches; glues; enzymes,10631.0,,32.3293809,-83.1137366,48.1012954,66.7780818
2019,2019.0,Re-Export,Georgia,Rep. of Korea,35.0,Albuminoidal substances; modified starches; glues; enzymes,123.0,,32.3293809,-83.1137366,,
