yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,411873.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2016,2016.0,Export,Qatar,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,21660.0,,25.3336984,51.2295295,33.0955793,44.1749775
2016,2016.0,Export,Qatar,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,94589.0,,25.3336984,51.2295295,29.2733964,47.4979476
2016,2016.0,Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,35209.0,,25.3336984,51.2295295,25.6242618,42.3528328
2016,2016.0,Export,Qatar,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,206857.0,,25.3336984,51.2295295,22.3511148,78.6677428
2016,2016.0,Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,53556.0,,25.3336984,51.2295295,24.0002488,53.9994829
