yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Import,Cyprus,World,81.0,Other base metals; cermets; articles thereof,28121.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2003,2003.0,Import,Cyprus,Austria,81.0,Other base metals; cermets; articles thereof,6607.0,,34.9823018,33.1451285,47.59397,14.12456
2003,2003.0,Import,Cyprus,France,81.0,Other base metals; cermets; articles thereof,748.0,,34.9823018,33.1451285,46.603354,1.8883335
2003,2003.0,Import,Cyprus,Germany,81.0,Other base metals; cermets; articles thereof,5895.0,,34.9823018,33.1451285,51.1638175,10.4478313
2003,2003.0,Import,Cyprus,Greece,81.0,Other base metals; cermets; articles thereof,1987.0,,34.9823018,33.1451285,38.9953683,21.9877132
2003,2003.0,Import,Cyprus,Italy,81.0,Other base metals; cermets; articles thereof,4984.0,,34.9823018,33.1451285,42.6384261,12.674297
2003,2003.0,Import,Cyprus,Switzerland,81.0,Other base metals; cermets; articles thereof,211.0,,34.9823018,33.1451285,46.7985624,8.2319736
2003,2003.0,Import,Cyprus,United Kingdom,81.0,Other base metals; cermets; articles thereof,190.0,,34.9823018,33.1451285,54.7023545,-3.2765753
2003,2003.0,Import,Cyprus,USA,81.0,Other base metals; cermets; articles thereof,7498.0,,34.9823018,33.1451285,39.7837304,-100.445882
