yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",406035.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2014,2014.0,Export,Algeria,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",490.0,,28.0000272,2.9999825,35.000074,104.999927
2014,2014.0,Export,Algeria,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",324859.0,,28.0000272,2.9999825,46.603354,1.8883335
2014,2014.0,Export,Algeria,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66025.0,,28.0000272,2.9999825,51.1638175,10.4478313
2014,2014.0,Export,Algeria,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",872.0,,28.0000272,2.9999825,42.6384261,12.674297
2014,2014.0,Export,Algeria,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159.0,,28.0000272,2.9999825,39.6621648,-8.1353519
2014,2014.0,Export,Algeria,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",730.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2014,2014.0,Export,Algeria,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",190.0,,28.0000272,2.9999825,34.6401861,39.0494106
2014,2014.0,Export,Algeria,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3733.0,,28.0000272,2.9999825,24.0002488,53.9994829
2014,2014.0,Export,Algeria,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8977.0,,28.0000272,2.9999825,39.7837304,-100.445882
