yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Kuwait,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4960654512.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2014,2014.0,Import,Kuwait,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129367364.0,,29.2733964,47.4979476,61.0666922,-107.991707
2014,2014.0,Import,Kuwait,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",136465.0,,29.2733964,47.4979476,7.5554942,80.7137847
2014,2014.0,Import,Kuwait,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",99798878.0,,29.2733964,47.4979476,35.000074,104.999927
2014,2014.0,Import,Kuwait,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20929.0,,29.2733964,47.4979476,4.099917,-72.9088133
2014,2014.0,Import,Kuwait,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",228726.0,,29.2733964,47.4979476,10.2735633,-84.0739102
2014,2014.0,Import,Kuwait,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5858.0,,29.2733964,47.4979476,45.5643442,17.0118954
2014,2014.0,Import,Kuwait,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7818.0,,29.2733964,47.4979476,34.9823018,33.1451285
2014,2014.0,Import,Kuwait,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000714.0,,29.2733964,47.4979476,49.7439047,15.3381061
2014,2014.0,Import,Kuwait,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",935942.0,,29.2733964,47.4979476,55.670249,10.3333283
2014,2014.0,Import,Kuwait,Dominican Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2019.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",415.0,,29.2733964,47.4979476,-1.3397668,-79.3666965
2014,2014.0,Import,Kuwait,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",482.0,,29.2733964,47.4979476,13.8000382,-88.9140683
2014,2014.0,Import,Kuwait,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81442.0,,29.2733964,47.4979476,58.7523778,25.3319078
2014,2014.0,Import,Kuwait,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3130365.0,,29.2733964,47.4979476,63.2467777,25.9209164
2014,2014.0,Import,Kuwait,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11181075.0,,29.2733964,47.4979476,46.603354,1.8883335
2014,2014.0,Import,Kuwait,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8287.0,,29.2733964,47.4979476,11.8145966,42.8453061
2014,2014.0,Import,Kuwait,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13591.0,,29.2733964,47.4979476,32.3293809,-83.1137366
2014,2014.0,Import,Kuwait,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2580.0,,29.2733964,47.4979476,13.470062,-15.4900464
2014,2014.0,Import,Kuwait,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",704301150.0,,29.2733964,47.4979476,51.1638175,10.4478313
2014,2014.0,Import,Kuwait,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",88.0,,29.2733964,47.4979476,8.0300284,-1.0800271
2014,2014.0,Import,Kuwait,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45108.0,,29.2733964,47.4979476,38.9953683,21.9877132
2014,2014.0,Import,Kuwait,Guatemala,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",928.0,,29.2733964,47.4979476,15.5855545,-90.345759
2014,2014.0,Import,Kuwait,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1483.0,,29.2733964,47.4979476,10.7226226,-10.7083587
2014,2014.0,Import,Kuwait,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100335.0,,29.2733964,47.4979476,15.2572432,-86.0755145
2014,2014.0,Import,Kuwait,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84058.0,,29.2733964,47.4979476,22.350627,114.1849161
2014,2014.0,Import,Kuwait,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6319345.0,,29.2733964,47.4979476,47.1817585,19.5060937
2014,2014.0,Import,Kuwait,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5626.0,,29.2733964,47.4979476,64.9841821,-18.1059013
2014,2014.0,Import,Kuwait,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67186185.0,,29.2733964,47.4979476,-2.4833826,117.8902853
2014,2014.0,Import,Kuwait,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",302777.0,,29.2733964,47.4979476,32.6475314,54.5643516
2014,2014.0,Import,Kuwait,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",636851.0,,29.2733964,47.4979476,52.865196,-7.9794599
2014,2014.0,Import,Kuwait,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",74771448.0,,29.2733964,47.4979476,42.6384261,12.674297
2014,2014.0,Import,Kuwait,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1375.0,,29.2733964,47.4979476,7.9897371,-5.5679458
2014,2014.0,Import,Kuwait,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1599560128.0,,29.2733964,47.4979476,36.5748441,139.2394179
2014,2014.0,Import,Kuwait,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",438671.0,,29.2733964,47.4979476,31.1667049,36.941628
2014,2014.0,Import,Kuwait,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24491.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",364062466.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27257.0,,29.2733964,47.4979476,33.8750629,35.843409
2014,2014.0,Import,Kuwait,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6705.0,,29.2733964,47.4979476,56.8406494,24.7537645
2014,2014.0,Import,Kuwait,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3088.0,,29.2733964,47.4979476,55.3500003,23.7499997
2014,2014.0,Import,Kuwait,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69309.0,,29.2733964,47.4979476,49.8158683,6.1296751
2014,2014.0,Import,Kuwait,"China, Macao SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",196.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1318.0,,29.2733964,47.4979476,-13.2687204,33.9301963
2014,2014.0,Import,Kuwait,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2554256.0,,29.2733964,47.4979476,4.5693754,102.2656823
2014,2014.0,Import,Kuwait,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13428.0,,29.2733964,47.4979476,16.3700359,-2.2900239
2014,2014.0,Import,Kuwait,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",252432.0,,29.2733964,47.4979476,35.8885993,14.4476911
2014,2014.0,Import,Kuwait,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64421412.0,,29.2733964,47.4979476,23.6585116,-102.0077097
2014,2014.0,Import,Kuwait,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",108062844.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1132.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29971.0,,29.2733964,47.4979476,31.1728205,-7.3362482
2014,2014.0,Import,Kuwait,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2002.0,,29.2733964,47.4979476,-19.302233,34.9144977
2014,2014.0,Import,Kuwait,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",672986.0,,29.2733964,47.4979476,21.0000287,57.0036901
2014,2014.0,Import,Kuwait,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1123.0,,29.2733964,47.4979476,-0.5252306,166.9324426
2014,2014.0,Import,Kuwait,Nepal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20520.0,,29.2733964,47.4979476,28.1083929,84.0917139
2014,2014.0,Import,Kuwait,"Oceania, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",430.0,,29.2733964,47.4979476,,
2014,2014.0,Import,Kuwait,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4687366.0,,29.2733964,47.4979476,52.2434979,5.6343227
2014,2014.0,Import,Kuwait,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29581.0,,29.2733964,47.4979476,12.51756625,-69.98186415210564
2014,2014.0,Import,Kuwait,New Caledonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",187.0,,29.2733964,47.4979476,-21.3019905,165.4880773
2014,2014.0,Import,Kuwait,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",123078.0,,29.2733964,47.4979476,-41.5000831,172.8344077
2014,2014.0,Import,Kuwait,Nicaragua,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4031.0,,29.2733964,47.4979476,12.6090157,-85.2936911
2014,2014.0,Import,Kuwait,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1369.0,,29.2733964,47.4979476,17.7356214,9.3238432
2014,2014.0,Import,Kuwait,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",314974.0,,29.2733964,47.4979476,60.5000209,9.0999715
2014,2014.0,Import,Kuwait,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",152539.0,,29.2733964,47.4979476,30.3308401,71.247499
2014,2014.0,Import,Kuwait,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1479.0,,29.2733964,47.4979476,-6.8699697,-75.0458515
2014,2014.0,Import,Kuwait,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2146113.0,,29.2733964,47.4979476,12.7503486,122.7312101
2014,2014.0,Import,Kuwait,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3507873.0,,29.2733964,47.4979476,52.215933,19.134422
2014,2014.0,Import,Kuwait,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",826775.0,,29.2733964,47.4979476,39.6621648,-8.1353519
2014,2014.0,Import,Kuwait,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12001.0,,29.2733964,47.4979476,25.3336984,51.2295295
2014,2014.0,Import,Kuwait,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5939725.0,,29.2733964,47.4979476,45.9852129,24.6859225
2014,2014.0,Import,Kuwait,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",954774.0,,29.2733964,47.4979476,64.6863136,97.7453061
2014,2014.0,Import,Kuwait,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96.0,,29.2733964,47.4979476,43.9458623,12.458306
2014,2014.0,Import,Kuwait,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3363009.0,,29.2733964,47.4979476,25.6242618,42.3528328
2014,2014.0,Import,Kuwait,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3398.0,,29.2733964,47.4979476,14.4750607,-14.4529612
2014,2014.0,Import,Kuwait,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72266.0,,29.2733964,47.4979476,44.1534121,20.55144
2014,2014.0,Import,Kuwait,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41497.0,,29.2733964,47.4979476,8.6400349,-11.8400269
2014,2014.0,Import,Kuwait,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40950892.0,,29.2733964,47.4979476,22.3511148,78.6677428
2014,2014.0,Import,Kuwait,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",333200.0,,29.2733964,47.4979476,1.357107,103.8194992
2014,2014.0,Import,Kuwait,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48579000.0,,29.2733964,47.4979476,48.7411522,19.4528646
2014,2014.0,Import,Kuwait,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1009484.0,,29.2733964,47.4979476,15.9266657,107.9650855
2014,2014.0,Import,Kuwait,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",716512.0,,29.2733964,47.4979476,45.8133113,14.4808369
2014,2014.0,Import,Kuwait,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20702998.0,,29.2733964,47.4979476,-28.8166236,24.991639
2014,2014.0,Import,Kuwait,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15039761.0,,29.2733964,47.4979476,39.3260685,-4.8379791
2014,2014.0,Import,Kuwait,Suriname,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31.0,,29.2733964,47.4979476,4.1413025,-56.0771187
2014,2014.0,Import,Kuwait,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5937957.0,,29.2733964,47.4979476,59.6749712,14.5208584
2014,2014.0,Import,Kuwait,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",309850.0,,29.2733964,47.4979476,46.7985624,8.2319736
2014,2014.0,Import,Kuwait,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",74986.0,,29.2733964,47.4979476,34.6401861,39.0494106
2014,2014.0,Import,Kuwait,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",277924288.0,,29.2733964,47.4979476,14.8971921,100.83273
2014,2014.0,Import,Kuwait,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3516.0,,29.2733964,47.4979476,-9.1676396,-171.819687
2014,2014.0,Import,Kuwait,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10438162.0,,29.2733964,47.4979476,24.0002488,53.9994829
2014,2014.0,Import,Kuwait,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",155033.0,,29.2733964,47.4979476,33.8439408,9.400138
2014,2014.0,Import,Kuwait,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4166112.0,,29.2733964,47.4979476,38.9597594,34.9249653
2014,2014.0,Import,Kuwait,Tuvalu,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20829.0,,29.2733964,47.4979476,-8.6405212,179.1582918181797
2014,2014.0,Import,Kuwait,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16366.0,,29.2733964,47.4979476,49.4871968,31.2718321
2014,2014.0,Import,Kuwait,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20682.0,,29.2733964,47.4979476,41.6171214,21.7168387
2014,2014.0,Import,Kuwait,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1533204.0,,29.2733964,47.4979476,26.2540493,29.2675469
2014,2014.0,Import,Kuwait,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243128997.0,,29.2733964,47.4979476,54.7023545,-3.2765753
2014,2014.0,Import,Kuwait,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",787996244.0,,29.2733964,47.4979476,39.7837304,-100.445882
2014,2014.0,Import,Kuwait,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1587.0,,29.2733964,47.4979476,8.0018709,-66.1109318
2014,2014.0,Import,Kuwait,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",154.0,,29.2733964,47.4979476,-14.5189121,27.5589884
2014,2014.0,Import,Kuwait,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64578.0,,29.2733964,47.4979476,,
