yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Malta,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,4731.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2015,2015.0,Export,Malta,Chad,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1014.0,,35.8885993,14.4476911,15.6134137,19.0156172
2015,2015.0,Export,Malta,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2591.0,,35.8885993,14.4476911,51.1638175,10.4478313
2015,2015.0,Export,Malta,Libya,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,44.0,,35.8885993,14.4476911,26.8234472,18.1236723
2015,2015.0,Export,Malta,United Kingdom,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1081.0,,35.8885993,14.4476911,54.7023545,-3.2765753
