yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Comoros,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",98644.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2015,2015.0,Import,Comoros,China,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",60452.0,,-12.2045176,44.2832964,35.000074,104.999927
2015,2015.0,Import,Comoros,France,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",8682.0,,-12.2045176,44.2832964,46.603354,1.8883335
2015,2015.0,Import,Comoros,Mauritius,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",11701.0,,-12.2045176,44.2832964,-20.2759451,57.5703566
2015,2015.0,Import,Comoros,United Arab Emirates,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",17808.0,,-12.2045176,44.2832964,24.0002488,53.9994829
