yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,State of Palestine,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,99366.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2016,2016.0,Export,State of Palestine,Israel,35.0,Albuminoidal substances; modified starches; glues; enzymes,88761.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2016,2016.0,Export,State of Palestine,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,10605.0,,31.46242095,34.262716572130714,31.1667049,36.941628
