yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3764416.0,,31.1667049,36.941628,-36.8535712,174.7456809
2008,2008.0,Export,Jordan,State of Palestine,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,5185.0,,31.1667049,36.941628,31.46242095,34.262716572130714
2008,2008.0,Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3439152.0,,31.1667049,36.941628,33.0955793,44.1749775
2008,2008.0,Export,Jordan,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,8454.0,,31.1667049,36.941628,25.6242618,42.3528328
2008,2008.0,Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,300237.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2008,2008.0,Export,Jordan,USA,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,11388.0,,31.1667049,36.941628,39.7837304,-100.445882
