yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,52873.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2012,2012.0,Re-Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,50662.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2012,2012.0,Re-Export,Armenia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,2212.0,,40.7696272,44.6736646,51.1638175,10.4478313
