yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Armenia,World,4.0,Dairy produce; birds eggs; natural honey;,3782927.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2005,2005.0,Export,Armenia,Georgia,4.0,Dairy produce; birds eggs; natural honey;,552877.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2005,2005.0,Export,Armenia,Italy,4.0,Dairy produce; birds eggs; natural honey;,20.0,,40.7696272,44.6736646,42.6384261,12.674297
2005,2005.0,Export,Armenia,Russian Federation,4.0,Dairy produce; birds eggs; natural honey;,2697422.0,,40.7696272,44.6736646,64.6863136,97.7453061
2005,2005.0,Export,Armenia,Switzerland,4.0,Dairy produce; birds eggs; natural honey;,20892.0,,40.7696272,44.6736646,46.7985624,8.2319736
2005,2005.0,Export,Armenia,Syria,4.0,Dairy produce; birds eggs; natural honey;,5697.0,,40.7696272,44.6736646,34.6401861,39.0494106
2005,2005.0,Export,Armenia,Thailand,4.0,Dairy produce; birds eggs; natural honey;,64.0,,40.7696272,44.6736646,14.8971921,100.83273
2005,2005.0,Export,Armenia,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,2865.0,,40.7696272,44.6736646,24.0002488,53.9994829
2005,2005.0,Export,Armenia,Ukraine,4.0,Dairy produce; birds eggs; natural honey;,338000.0,,40.7696272,44.6736646,49.4871968,31.2718321
2005,2005.0,Export,Armenia,USA,4.0,Dairy produce; birds eggs; natural honey;,165090.0,,40.7696272,44.6736646,39.7837304,-100.445882
