yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Malta,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2473515.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2013,2013.0,Export,Malta,Australia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17683.0,,35.8885993,14.4476911,-24.7761086,134.755
2013,2013.0,Export,Malta,Austria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",143.0,,35.8885993,14.4476911,47.59397,14.12456
2013,2013.0,Export,Malta,Belgium,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",109.0,,35.8885993,14.4476911,50.6402809,4.6667145
2013,2013.0,Export,Malta,Canada,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",174.0,,35.8885993,14.4476911,61.0666922,-107.991707
2013,2013.0,Export,Malta,Sri Lanka,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13936.0,,35.8885993,14.4476911,7.5554942,80.7137847
2013,2013.0,Export,Malta,Chile,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",226.0,,35.8885993,14.4476911,-31.7613365,-71.3187697
2013,2013.0,Export,Malta,Congo,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1224.0,,35.8885993,14.4476911,-2.9814344,23.8222636
2013,2013.0,Export,Malta,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10804.0,,35.8885993,14.4476911,55.670249,10.3333283
2013,2013.0,Export,Malta,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",46737.0,,35.8885993,14.4476911,46.603354,1.8883335
2013,2013.0,Export,Malta,Djibouti,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",612.0,,35.8885993,14.4476911,11.8145966,42.8453061
2013,2013.0,Export,Malta,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1029452.0,,35.8885993,14.4476911,51.1638175,10.4478313
2013,2013.0,Export,Malta,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",70252.0,,35.8885993,14.4476911,42.6384261,12.674297
