yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Morocco,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4481797190.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2016,2016.0,Import,Morocco,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82.0,,31.1728205,-7.3362482,64.9841821,-18.1059013
2016,2016.0,Import,Morocco,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92033.0,,31.1728205,-7.3362482,-2.4833826,117.8902853
2016,2016.0,Import,Morocco,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11124.0,,31.1728205,-7.3362482,52.865196,-7.9794599
2016,2016.0,Import,Morocco,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",180186249.0,,31.1728205,-7.3362482,42.6384261,12.674297
2016,2016.0,Import,Morocco,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100264367.0,,31.1728205,-7.3362482,36.5748441,139.2394179
2016,2016.0,Import,Morocco,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",140536899.0,,31.1728205,-7.3362482,,
2016,2016.0,Import,Morocco,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27399.0,,31.1728205,-7.3362482,56.8406494,24.7537645
2016,2016.0,Import,Morocco,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10906.0,,31.1728205,-7.3362482,26.8234472,18.1236723
2016,2016.0,Import,Morocco,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",847455.0,,31.1728205,-7.3362482,55.3500003,23.7499997
2016,2016.0,Import,Morocco,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63870.0,,31.1728205,-7.3362482,49.8158683,6.1296751
2016,2016.0,Import,Morocco,"China, Macao SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",530.0,,31.1728205,-7.3362482,,
2016,2016.0,Import,Morocco,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",195510.0,,31.1728205,-7.3362482,4.5693754,102.2656823
2016,2016.0,Import,Morocco,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",855349.0,,31.1728205,-7.3362482,16.3700359,-2.2900239
2016,2016.0,Import,Morocco,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8.0,,31.1728205,-7.3362482,35.8885993,14.4476911
2016,2016.0,Import,Morocco,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17924182.0,,31.1728205,-7.3362482,23.6585116,-102.0077097
2016,2016.0,Import,Morocco,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3739812.0,,31.1728205,-7.3362482,,
2016,2016.0,Import,Morocco,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81861677.0,,31.1728205,-7.3362482,52.2434979,5.6343227
2016,2016.0,Import,Morocco,Nicaragua,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1312.0,,31.1728205,-7.3362482,12.6090157,-85.2936911
2016,2016.0,Import,Morocco,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",289013.0,,31.1728205,-7.3362482,60.5000209,9.0999715
2016,2016.0,Import,Morocco,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14557.0,,31.1728205,-7.3362482,30.3308401,71.247499
2016,2016.0,Import,Morocco,Paraguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1590.0,,31.1728205,-7.3362482,-23.3165935,-58.1693445
2016,2016.0,Import,Morocco,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",955.0,,31.1728205,-7.3362482,12.7503486,122.7312101
2016,2016.0,Import,Morocco,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80566374.0,,31.1728205,-7.3362482,52.215933,19.134422
2016,2016.0,Import,Morocco,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",147074770.0,,31.1728205,-7.3362482,39.6621648,-8.1353519
2016,2016.0,Import,Morocco,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",457586725.0,,31.1728205,-7.3362482,45.9852129,24.6859225
2016,2016.0,Import,Morocco,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48718.0,,31.1728205,-7.3362482,64.6863136,97.7453061
2016,2016.0,Import,Morocco,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11998.0,,31.1728205,-7.3362482,25.6242618,42.3528328
2016,2016.0,Import,Morocco,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15305.0,,31.1728205,-7.3362482,14.4750607,-14.4529612
2016,2016.0,Import,Morocco,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",446051.0,,31.1728205,-7.3362482,44.1534121,20.55144
2016,2016.0,Import,Morocco,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",574.0,,31.1728205,-7.3362482,8.6400349,-11.8400269
2016,2016.0,Import,Morocco,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42324091.0,,31.1728205,-7.3362482,22.3511148,78.6677428
2016,2016.0,Import,Morocco,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",154865.0,,31.1728205,-7.3362482,1.357107,103.8194992
2016,2016.0,Import,Morocco,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",93379393.0,,31.1728205,-7.3362482,48.7411522,19.4528646
2016,2016.0,Import,Morocco,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",238416.0,,31.1728205,-7.3362482,15.9266657,107.9650855
2016,2016.0,Import,Morocco,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28211623.0,,31.1728205,-7.3362482,45.8133113,14.4808369
2016,2016.0,Import,Morocco,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4583443.0,,31.1728205,-7.3362482,-28.8166236,24.991639
2016,2016.0,Import,Morocco,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",430141336.0,,31.1728205,-7.3362482,39.3260685,-4.8379791
2016,2016.0,Import,Morocco,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51271873.0,,31.1728205,-7.3362482,59.6749712,14.5208584
2016,2016.0,Import,Morocco,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",633285.0,,31.1728205,-7.3362482,46.7985624,8.2319736
2016,2016.0,Import,Morocco,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4690.0,,31.1728205,-7.3362482,34.6401861,39.0494106
2016,2016.0,Import,Morocco,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54023052.0,,31.1728205,-7.3362482,14.8971921,100.83273
2016,2016.0,Import,Morocco,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13982191.0,,31.1728205,-7.3362482,24.0002488,53.9994829
2016,2016.0,Import,Morocco,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4878266.0,,31.1728205,-7.3362482,33.8439408,9.400138
2016,2016.0,Import,Morocco,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",327256994.0,,31.1728205,-7.3362482,38.9597594,34.9249653
2016,2016.0,Import,Morocco,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",860290.0,,31.1728205,-7.3362482,49.4871968,31.2718321
2016,2016.0,Import,Morocco,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",165610.0,,31.1728205,-7.3362482,26.2540493,29.2675469
2016,2016.0,Import,Morocco,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",246135886.0,,31.1728205,-7.3362482,54.7023545,-3.2765753
2016,2016.0,Import,Morocco,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33.0,,31.1728205,-7.3362482,,
2016,2016.0,Import,Morocco,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",136386287.0,,31.1728205,-7.3362482,39.7837304,-100.445882
2016,2016.0,Import,Morocco,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64879.0,,31.1728205,-7.3362482,41.32373,63.9528098
