yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Oman,World,4.0,Dairy produce; birds eggs; natural honey;,3876943.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2011,2011.0,Re-Export,Oman,Denmark,4.0,Dairy produce; birds eggs; natural honey;,70104.0,,21.0000287,57.0036901,55.670249,10.3333283
2011,2011.0,Re-Export,Oman,Iran,4.0,Dairy produce; birds eggs; natural honey;,31652.0,,21.0000287,57.0036901,32.6475314,54.5643516
2011,2011.0,Re-Export,Oman,Kenya,4.0,Dairy produce; birds eggs; natural honey;,147205.0,,21.0000287,57.0036901,1.4419683,38.4313975
2011,2011.0,Re-Export,Oman,Qatar,4.0,Dairy produce; birds eggs; natural honey;,11828.0,,21.0000287,57.0036901,25.3336984,51.2295295
2011,2011.0,Re-Export,Oman,Somalia,4.0,Dairy produce; birds eggs; natural honey;,2149899.0,,21.0000287,57.0036901,8.3676771,49.083416
2011,2011.0,Re-Export,Oman,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,216490.0,,21.0000287,57.0036901,24.0002488,53.9994829
2011,2011.0,Re-Export,Oman,United Kingdom,4.0,Dairy produce; birds eggs; natural honey;,130.0,,21.0000287,57.0036901,54.7023545,-3.2765753
2011,2011.0,Re-Export,Oman,Yemen,4.0,Dairy produce; birds eggs; natural honey;,1249635.0,,21.0000287,57.0036901,16.3471243,47.8915271
