yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Import,State of Palestine,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,730202.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2020,2020.0,Import,State of Palestine,China,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,26507.0,,31.46242095,34.262716572130714,35.000074,104.999927
2020,2020.0,Import,State of Palestine,Israel,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,703694.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
