yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Import,Saudi Arabia,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,65929618.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2009,2009.0,Import,Saudi Arabia,Austria,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,26669.0,,25.6242618,42.3528328,47.59397,14.12456
2009,2009.0,Import,Saudi Arabia,Belgium,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,492042.0,,25.6242618,42.3528328,50.6402809,4.6667145
2009,2009.0,Import,Saudi Arabia,Canada,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,105609.0,,25.6242618,42.3528328,61.0666922,-107.991707
2009,2009.0,Import,Saudi Arabia,China,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,36017469.0,,25.6242618,42.3528328,35.000074,104.999927
2009,2009.0,Import,Saudi Arabia,France,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3582705.0,,25.6242618,42.3528328,46.603354,1.8883335
2009,2009.0,Import,Saudi Arabia,Germany,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,330161.0,,25.6242618,42.3528328,51.1638175,10.4478313
2009,2009.0,Import,Saudi Arabia,Indonesia,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1064891.0,,25.6242618,42.3528328,-2.4833826,117.8902853
2009,2009.0,Import,Saudi Arabia,Italy,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,617386.0,,25.6242618,42.3528328,42.6384261,12.674297
2009,2009.0,Import,Saudi Arabia,Japan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,550980.0,,25.6242618,42.3528328,36.5748441,139.2394179
2009,2009.0,Import,Saudi Arabia,Dem. People's Rep. of Korea,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,72540.0,,25.6242618,42.3528328,,
2009,2009.0,Import,Saudi Arabia,Rep. of Korea,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,7446234.0,,25.6242618,42.3528328,,
2009,2009.0,Import,Saudi Arabia,Kuwait,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,90941.0,,25.6242618,42.3528328,29.2733964,47.4979476
2009,2009.0,Import,Saudi Arabia,Lebanon,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,32003.0,,25.6242618,42.3528328,33.8750629,35.843409
2009,2009.0,Import,Saudi Arabia,Malaysia,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,110676.0,,25.6242618,42.3528328,4.5693754,102.2656823
2009,2009.0,Import,Saudi Arabia,Mexico,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,84274.0,,25.6242618,42.3528328,23.6585116,-102.0077097
2009,2009.0,Import,Saudi Arabia,"Other Asia, nes",58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,565382.0,,25.6242618,42.3528328,,
2009,2009.0,Import,Saudi Arabia,Morocco,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,162414.0,,25.6242618,42.3528328,31.1728205,-7.3362482
2009,2009.0,Import,Saudi Arabia,Netherlands,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,37070.0,,25.6242618,42.3528328,52.2434979,5.6343227
2009,2009.0,Import,Saudi Arabia,"Other Europe, nes",58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,77340.0,,25.6242618,42.3528328,,
2009,2009.0,Import,Saudi Arabia,Pakistan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,59472.0,,25.6242618,42.3528328,30.3308401,71.247499
2009,2009.0,Import,Saudi Arabia,India,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3611241.0,,25.6242618,42.3528328,22.3511148,78.6677428
2009,2009.0,Import,Saudi Arabia,Viet Nam,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,67472.0,,25.6242618,42.3528328,15.9266657,107.9650855
2009,2009.0,Import,Saudi Arabia,Slovenia,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,558181.0,,25.6242618,42.3528328,45.8133113,14.4808369
2009,2009.0,Import,Saudi Arabia,Spain,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,94408.0,,25.6242618,42.3528328,39.3260685,-4.8379791
2009,2009.0,Import,Saudi Arabia,Syria,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,7247551.0,,25.6242618,42.3528328,34.6401861,39.0494106
2009,2009.0,Import,Saudi Arabia,Thailand,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,255755.0,,25.6242618,42.3528328,14.8971921,100.83273
2009,2009.0,Import,Saudi Arabia,United Arab Emirates,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,38137.0,,25.6242618,42.3528328,24.0002488,53.9994829
2009,2009.0,Import,Saudi Arabia,Turkey,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1101961.0,,25.6242618,42.3528328,38.9597594,34.9249653
2009,2009.0,Import,Saudi Arabia,Egypt,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,226686.0,,25.6242618,42.3528328,26.2540493,29.2675469
2009,2009.0,Import,Saudi Arabia,United Kingdom,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,780066.0,,25.6242618,42.3528328,54.7023545,-3.2765753
2009,2009.0,Import,Saudi Arabia,USA,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,421903.0,,25.6242618,42.3528328,39.7837304,-100.445882
