yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Azerbaijan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,31776.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2013,2013.0,Export,Azerbaijan,Denmark,35.0,Albuminoidal substances; modified starches; glues; enzymes,33.0,,40.3936294,47.7872508,55.670249,10.3333283
2013,2013.0,Export,Azerbaijan,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,21208.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2013,2013.0,Export,Azerbaijan,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,4189.0,,40.3936294,47.7872508,64.6863136,97.7453061
2013,2013.0,Export,Azerbaijan,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,6346.0,,40.3936294,47.7872508,38.9597594,34.9249653
