yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Lebanon,World,36.0,Explosives; pyrotechnic products; matches,774687.0,,33.8750629,35.843409,-36.8535712,174.7456809
2006,2006.0,Export,Lebanon,Angola,36.0,Explosives; pyrotechnic products; matches,401.0,,33.8750629,35.843409,-11.8775768,17.5691241
2006,2006.0,Export,Lebanon,Guinea,36.0,Explosives; pyrotechnic products; matches,12.0,,33.8750629,35.843409,10.7226226,-10.7083587
2006,2006.0,Export,Lebanon,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches,771296.0,,33.8750629,35.843409,25.6242618,42.3528328
2006,2006.0,Export,Lebanon,USA,36.0,Explosives; pyrotechnic products; matches,2978.0,,33.8750629,35.843409,39.7837304,-100.445882
