yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,580422.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2011,2011.0,Re-Export,Qatar,Algeria,35.0,Albuminoidal substances; modified starches; glues; enzymes,412.0,,25.3336984,51.2295295,28.0000272,2.9999825
2011,2011.0,Re-Export,Qatar,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,28305.0,,25.3336984,51.2295295,31.1667049,36.941628
2011,2011.0,Re-Export,Qatar,Rep. of Korea,35.0,Albuminoidal substances; modified starches; glues; enzymes,39810.0,,25.3336984,51.2295295,,
2011,2011.0,Re-Export,Qatar,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,66829.0,,25.3336984,51.2295295,29.2733964,47.4979476
2011,2011.0,Re-Export,Qatar,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,3750.0,,25.3336984,51.2295295,33.8750629,35.843409
2011,2011.0,Re-Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,336722.0,,25.3336984,51.2295295,25.6242618,42.3528328
2011,2011.0,Re-Export,Qatar,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,78101.0,,25.3336984,51.2295295,22.3511148,78.6677428
2011,2011.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,26407.0,,25.3336984,51.2295295,24.0002488,53.9994829
2011,2011.0,Re-Export,Qatar,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,86.0,,25.3336984,51.2295295,54.7023545,-3.2765753
