yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Re-Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin,117638.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2006,2006.0,Re-Export,Qatar,Bahrain,11.0,Products of the milling industry; malt; starches; inulin,36969.0,,25.3336984,51.2295295,26.1551249,50.5344606
2006,2006.0,Re-Export,Qatar,Iran,11.0,Products of the milling industry; malt; starches; inulin,549.0,,25.3336984,51.2295295,32.6475314,54.5643516
2006,2006.0,Re-Export,Qatar,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,80120.0,,25.3336984,51.2295295,24.0002488,53.9994829
