yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Oman,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2497420503.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2016,2016.0,Import,Oman,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50012.0,,21.0000287,57.0036901,22.350627,114.1849161
2016,2016.0,Import,Oman,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7457286.0,,21.0000287,57.0036901,47.1817585,19.5060937
2016,2016.0,Import,Oman,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",756.0,,21.0000287,57.0036901,64.9841821,-18.1059013
2016,2016.0,Import,Oman,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8817440.0,,21.0000287,57.0036901,-2.4833826,117.8902853
2016,2016.0,Import,Oman,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6603.0,,21.0000287,57.0036901,32.6475314,54.5643516
2016,2016.0,Import,Oman,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40135.0,,21.0000287,57.0036901,52.865196,-7.9794599
2016,2016.0,Import,Oman,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43263436.0,,21.0000287,57.0036901,42.6384261,12.674297
2016,2016.0,Import,Oman,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",929039697.0,,21.0000287,57.0036901,36.5748441,139.2394179
2016,2016.0,Import,Oman,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",206422103.0,,21.0000287,57.0036901,,
2016,2016.0,Import,Oman,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",118262.0,,21.0000287,57.0036901,29.2733964,47.4979476
2016,2016.0,Import,Oman,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",618.0,,21.0000287,57.0036901,33.8750629,35.843409
2016,2016.0,Import,Oman,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",676.0,,21.0000287,57.0036901,56.8406494,24.7537645
2016,2016.0,Import,Oman,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57.0,,21.0000287,57.0036901,55.3500003,23.7499997
2016,2016.0,Import,Oman,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2905.0,,21.0000287,57.0036901,49.8158683,6.1296751
2016,2016.0,Import,Oman,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1338852.0,,21.0000287,57.0036901,4.5693754,102.2656823
2016,2016.0,Import,Oman,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3425.0,,21.0000287,57.0036901,35.8885993,14.4476911
2016,2016.0,Import,Oman,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31190220.0,,21.0000287,57.0036901,23.6585116,-102.0077097
2016,2016.0,Import,Oman,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13462862.0,,21.0000287,57.0036901,,
2016,2016.0,Import,Oman,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1342878.0,,21.0000287,57.0036901,31.1728205,-7.3362482
2016,2016.0,Import,Oman,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11778292.0,,21.0000287,57.0036901,52.2434979,5.6343227
2016,2016.0,Import,Oman,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119659.0,,21.0000287,57.0036901,-41.5000831,172.8344077
2016,2016.0,Import,Oman,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",196655.0,,21.0000287,57.0036901,60.5000209,9.0999715
2016,2016.0,Import,Oman,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",353430.0,,21.0000287,57.0036901,30.3308401,71.247499
2016,2016.0,Import,Oman,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1285989.0,,21.0000287,57.0036901,12.7503486,122.7312101
2016,2016.0,Import,Oman,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5227827.0,,21.0000287,57.0036901,52.215933,19.134422
2016,2016.0,Import,Oman,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",901253.0,,21.0000287,57.0036901,39.6621648,-8.1353519
2016,2016.0,Import,Oman,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23578.0,,21.0000287,57.0036901,25.3336984,51.2295295
2016,2016.0,Import,Oman,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1632374.0,,21.0000287,57.0036901,45.9852129,24.6859225
2016,2016.0,Import,Oman,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173430.0,,21.0000287,57.0036901,64.6863136,97.7453061
2016,2016.0,Import,Oman,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1260769.0,,21.0000287,57.0036901,25.6242618,42.3528328
2016,2016.0,Import,Oman,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4163.0,,21.0000287,57.0036901,44.1534121,20.55144
2016,2016.0,Import,Oman,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43103301.0,,21.0000287,57.0036901,22.3511148,78.6677428
2016,2016.0,Import,Oman,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",89055.0,,21.0000287,57.0036901,1.357107,103.8194992
2016,2016.0,Import,Oman,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25121269.0,,21.0000287,57.0036901,48.7411522,19.4528646
2016,2016.0,Import,Oman,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1427955.0,,21.0000287,57.0036901,15.9266657,107.9650855
2016,2016.0,Import,Oman,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53063.0,,21.0000287,57.0036901,45.8133113,14.4808369
2016,2016.0,Import,Oman,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12045712.0,,21.0000287,57.0036901,-28.8166236,24.991639
2016,2016.0,Import,Oman,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16474261.0,,21.0000287,57.0036901,39.3260685,-4.8379791
2016,2016.0,Import,Oman,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37268906.0,,21.0000287,57.0036901,59.6749712,14.5208584
2016,2016.0,Import,Oman,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",364819.0,,21.0000287,57.0036901,46.7985624,8.2319736
2016,2016.0,Import,Oman,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",123398040.0,,21.0000287,57.0036901,14.8971921,100.83273
2016,2016.0,Import,Oman,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50131241.0,,21.0000287,57.0036901,24.0002488,53.9994829
2016,2016.0,Import,Oman,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5991541.0,,21.0000287,57.0036901,38.9597594,34.9249653
2016,2016.0,Import,Oman,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53172.0,,21.0000287,57.0036901,26.2540493,29.2675469
2016,2016.0,Import,Oman,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57572299.0,,21.0000287,57.0036901,54.7023545,-3.2765753
2016,2016.0,Import,Oman,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",402595160.0,,21.0000287,57.0036901,39.7837304,-100.445882
