yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Algeria,World,11.0,Products of the milling industry; malt; starches; inulin,1741832.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2004,2004.0,Export,Algeria,Cameroon,11.0,Products of the milling industry; malt; starches; inulin,739.0,,28.0000272,2.9999825,4.6125522,13.1535811
2004,2004.0,Export,Algeria,Canada,11.0,Products of the milling industry; malt; starches; inulin,4031.0,,28.0000272,2.9999825,61.0666922,-107.991707
2004,2004.0,Export,Algeria,Libya,11.0,Products of the milling industry; malt; starches; inulin,14820.0,,28.0000272,2.9999825,26.8234472,18.1236723
2004,2004.0,Export,Algeria,Morocco,11.0,Products of the milling industry; malt; starches; inulin,388.0,,28.0000272,2.9999825,31.1728205,-7.3362482
2004,2004.0,Export,Algeria,Niger,11.0,Products of the milling industry; malt; starches; inulin,15525.0,,28.0000272,2.9999825,17.7356214,9.3238432
2004,2004.0,Export,Algeria,South Africa,11.0,Products of the milling industry; malt; starches; inulin,952.0,,28.0000272,2.9999825,-28.8166236,24.991639
2004,2004.0,Export,Algeria,Spain,11.0,Products of the milling industry; malt; starches; inulin,2102.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2004,2004.0,Export,Algeria,Tunisia,11.0,Products of the milling industry; malt; starches; inulin,1703276.0,,28.0000272,2.9999825,33.8439408,9.400138
