yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Afghanistan,World,25.0,Salt; sulfur; earths and stone; plastering materials,556655.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2009,2009.0,Export,Afghanistan,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,99830.0,,33.7680065,66.2385139,32.6475314,54.5643516
2009,2009.0,Export,Afghanistan,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,456825.0,,33.7680065,66.2385139,30.3308401,71.247499
