,rtTitle,ptTitle,rgDesc,TradeValue
0,Djibouti,Bahrain,Import,220993.0
1,Djibouti,Cyprus,Import,9301.0
2,Djibouti,Fmr Sudan,Export,627655.0
3,Djibouti,Fmr Sudan,Import,145230.0
4,Djibouti,Fmr Sudan,Re-Export,612161.0
5,Djibouti,Georgia,Import,7527.0
6,Djibouti,Iraq,Export,59411.0
7,Djibouti,Iraq,Import,311107.0
8,Djibouti,Iraq,Re-Export,59411.0
9,Djibouti,Israel,Export,39453.0
10,Djibouti,Israel,Import,336902.0
11,Djibouti,Jordan,Export,5532.0
12,Djibouti,Jordan,Import,309539.0
13,Djibouti,Kuwait,Import,2338519.0
14,Djibouti,Lebanon,Export,194479.0
15,Djibouti,Lebanon,Import,686665.0
16,Djibouti,Lebanon,Re-Export,66205.0
17,Djibouti,Malta,Import,1078595.0
18,Djibouti,Mauritania,Import,535898.0
19,Djibouti,Morocco,Import,84331.0
20,Djibouti,Oman,Import,5917364.0
21,Djibouti,Pakistan,Export,15190274.0
22,Djibouti,Pakistan,Import,16705871.0
23,Djibouti,Pakistan,Re-Export,8291309.0
24,Djibouti,Qatar,Export,22882962.0
25,Djibouti,Saudi Arabia,Export,2855482.0
26,Djibouti,Saudi Arabia,Import,38499955.0
27,Djibouti,Saudi Arabia,Re-Export,188196.0
28,Djibouti,Syria,Import,535089.0
29,Djibouti,Turkey,Export,179541.0
30,Djibouti,Turkey,Import,6433467.0
31,Djibouti,Turkey,Re-Export,4979.0
32,Djibouti,United Arab Emirates,Export,3594835.0
33,Djibouti,United Arab Emirates,Import,117729391.0
34,Djibouti,United Arab Emirates,Re-Export,1937721.0
35,Djibouti,World,Export,363503167.0
36,Djibouti,World,Import,638928708.0
37,Djibouti,World,Re-Export,206055718.0
38,Djibouti,Yemen,Export,12285034.0
39,Djibouti,Yemen,Import,21865201.0
40,Djibouti,Yemen,Re-Export,998602.0
