yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Import,Azerbaijan,World,81.0,Other base metals; cermets; articles thereof,103207.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2010,2010.0,Import,Azerbaijan,Canada,81.0,Other base metals; cermets; articles thereof,2365.0,,40.3936294,47.7872508,61.0666922,-107.991707
2010,2010.0,Import,Azerbaijan,Germany,81.0,Other base metals; cermets; articles thereof,30171.0,,40.3936294,47.7872508,51.1638175,10.4478313
2010,2010.0,Import,Azerbaijan,Italy,81.0,Other base metals; cermets; articles thereof,1315.0,,40.3936294,47.7872508,42.6384261,12.674297
2010,2010.0,Import,Azerbaijan,Marshall Isds,81.0,Other base metals; cermets; articles thereof,3742.0,,40.3936294,47.7872508,,
2010,2010.0,Import,Azerbaijan,Russian Federation,81.0,Other base metals; cermets; articles thereof,31610.0,,40.3936294,47.7872508,64.6863136,97.7453061
2010,2010.0,Import,Azerbaijan,Switzerland,81.0,Other base metals; cermets; articles thereof,4578.0,,40.3936294,47.7872508,46.7985624,8.2319736
2010,2010.0,Import,Azerbaijan,Turkey,81.0,Other base metals; cermets; articles thereof,19004.0,,40.3936294,47.7872508,38.9597594,34.9249653
2010,2010.0,Import,Azerbaijan,USA,81.0,Other base metals; cermets; articles thereof,10421.0,,40.3936294,47.7872508,39.7837304,-100.445882
