yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Comoros,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1943045.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2014,2014.0,Export,Comoros,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110939.0,,-12.2045176,44.2832964,46.603354,1.8883335
2014,2014.0,Export,Comoros,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",104.0,,-12.2045176,44.2832964,1.4419683,38.4313975
2014,2014.0,Export,Comoros,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1809452.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2014,2014.0,Export,Comoros,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10761.0,,-12.2045176,44.2832964,21.0000287,57.0036901
2014,2014.0,Export,Comoros,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10959.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2014,2014.0,Export,Comoros,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",827.0,,-12.2045176,44.2832964,,
