yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Export,Mauritania,World,64.0,Footwear; gaiters and the like; parts of such articles,4987.0,,20.2540382,-9.2399263,-36.8535712,174.7456809
2020,2020.0,Export,Mauritania,France,64.0,Footwear; gaiters and the like; parts of such articles,3884.0,,20.2540382,-9.2399263,46.603354,1.8883335
2020,2020.0,Export,Mauritania,Japan,64.0,Footwear; gaiters and the like; parts of such articles,1102.0,,20.2540382,-9.2399263,36.5748441,139.2394179
