yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Malta,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12585689.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2014,2014.0,Import,Malta,Argentina,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",62.0,,35.8885993,14.4476911,-34.9964963,-64.9672817
2014,2014.0,Import,Malta,Australia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22317.0,,35.8885993,14.4476911,-24.7761086,134.755
2014,2014.0,Import,Malta,Austria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",27585.0,,35.8885993,14.4476911,47.59397,14.12456
2014,2014.0,Import,Malta,Belgium,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1969840.0,,35.8885993,14.4476911,50.6402809,4.6667145
2014,2014.0,Import,Malta,Brazil,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12149.0,,35.8885993,14.4476911,-10.3333333,-53.2
2014,2014.0,Import,Malta,Bulgaria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8921.0,,35.8885993,14.4476911,42.6073975,25.4856617
2014,2014.0,Import,Malta,Canada,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23659.0,,35.8885993,14.4476911,61.0666922,-107.991707
2014,2014.0,Import,Malta,Sri Lanka,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14229.0,,35.8885993,14.4476911,7.5554942,80.7137847
2014,2014.0,Import,Malta,Chile,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",57.0,,35.8885993,14.4476911,-31.7613365,-71.3187697
2014,2014.0,Import,Malta,China,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",839661.0,,35.8885993,14.4476911,35.000074,104.999927
2014,2014.0,Import,Malta,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10626.0,,35.8885993,14.4476911,49.7439047,15.3381061
2014,2014.0,Import,Malta,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14529.0,,35.8885993,14.4476911,55.670249,10.3333283
2014,2014.0,Import,Malta,Fiji,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",336.0,,35.8885993,14.4476911,-18.1239696,179.0122737
2014,2014.0,Import,Malta,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",175.0,,35.8885993,14.4476911,63.2467777,25.9209164
2014,2014.0,Import,Malta,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",190399.0,,35.8885993,14.4476911,46.603354,1.8883335
2014,2014.0,Import,Malta,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2259919.0,,35.8885993,14.4476911,51.1638175,10.4478313
2014,2014.0,Import,Malta,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1432.0,,35.8885993,14.4476911,38.9953683,21.9877132
2014,2014.0,Import,Malta,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",50614.0,,35.8885993,14.4476911,22.350627,114.1849161
2014,2014.0,Import,Malta,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2400.0,,35.8885993,14.4476911,47.1817585,19.5060937
2014,2014.0,Import,Malta,Iceland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",796.0,,35.8885993,14.4476911,64.9841821,-18.1059013
2014,2014.0,Import,Malta,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",440.0,,35.8885993,14.4476911,52.865196,-7.9794599
2014,2014.0,Import,Malta,Israel,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15107.0,,35.8885993,14.4476911,30.8124247,34.8594762
2014,2014.0,Import,Malta,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2546209.0,,35.8885993,14.4476911,42.6384261,12.674297
2014,2014.0,Import,Malta,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",125126.0,,35.8885993,14.4476911,36.5748441,139.2394179
2014,2014.0,Import,Malta,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10987.0,,35.8885993,14.4476911,,
2014,2014.0,Import,Malta,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",46.0,,35.8885993,14.4476911,33.8750629,35.843409
2014,2014.0,Import,Malta,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7047.0,,35.8885993,14.4476911,56.8406494,24.7537645
2014,2014.0,Import,Malta,Libya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1427.0,,35.8885993,14.4476911,26.8234472,18.1236723
2014,2014.0,Import,Malta,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1255.0,,35.8885993,14.4476911,55.3500003,23.7499997
2014,2014.0,Import,Malta,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2322.0,,35.8885993,14.4476911,4.5693754,102.2656823
2014,2014.0,Import,Malta,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",548.0,,35.8885993,14.4476911,23.6585116,-102.0077097
2014,2014.0,Import,Malta,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",122393.0,,35.8885993,14.4476911,,
2014,2014.0,Import,Malta,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",224631.0,,35.8885993,14.4476911,52.2434979,5.6343227
2014,2014.0,Import,Malta,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",46036.0,,35.8885993,14.4476911,60.5000209,9.0999715
2014,2014.0,Import,Malta,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4071.0,,35.8885993,14.4476911,30.3308401,71.247499
2014,2014.0,Import,Malta,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",402.0,,35.8885993,14.4476911,12.7503486,122.7312101
2014,2014.0,Import,Malta,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",223509.0,,35.8885993,14.4476911,52.215933,19.134422
2014,2014.0,Import,Malta,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12056.0,,35.8885993,14.4476911,39.6621648,-8.1353519
2014,2014.0,Import,Malta,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1078.0,,35.8885993,14.4476911,25.3336984,51.2295295
2014,2014.0,Import,Malta,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",282.0,,35.8885993,14.4476911,64.6863136,97.7453061
2014,2014.0,Import,Malta,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16459.0,,35.8885993,14.4476911,22.3511148,78.6677428
2014,2014.0,Import,Malta,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7909.0,,35.8885993,14.4476911,1.357107,103.8194992
2014,2014.0,Import,Malta,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2223.0,,35.8885993,14.4476911,48.7411522,19.4528646
2014,2014.0,Import,Malta,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2542.0,,35.8885993,14.4476911,15.9266657,107.9650855
2014,2014.0,Import,Malta,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99.0,,35.8885993,14.4476911,45.8133113,14.4808369
2014,2014.0,Import,Malta,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23169.0,,35.8885993,14.4476911,-28.8166236,24.991639
2014,2014.0,Import,Malta,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",197519.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2014,2014.0,Import,Malta,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23011.0,,35.8885993,14.4476911,59.6749712,14.5208584
2014,2014.0,Import,Malta,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",811404.0,,35.8885993,14.4476911,46.7985624,8.2319736
2014,2014.0,Import,Malta,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",19466.0,,35.8885993,14.4476911,14.8971921,100.83273
2014,2014.0,Import,Malta,Trinidad and Tobago,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",594.0,,35.8885993,14.4476911,10.7466905,-61.0840075
2014,2014.0,Import,Malta,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",114490.0,,35.8885993,14.4476911,24.0002488,53.9994829
2014,2014.0,Import,Malta,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",215362.0,,35.8885993,14.4476911,33.8439408,9.400138
2014,2014.0,Import,Malta,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",52611.0,,35.8885993,14.4476911,38.9597594,34.9249653
2014,2014.0,Import,Malta,Uganda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2260.0,,35.8885993,14.4476911,1.5333554,32.2166578
2014,2014.0,Import,Malta,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",939.0,,35.8885993,14.4476911,26.2540493,29.2675469
2014,2014.0,Import,Malta,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1354404.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2014,2014.0,Import,Malta,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",939969.0,,35.8885993,14.4476911,39.7837304,-100.445882
2014,2014.0,Import,Malta,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6579.0,,35.8885993,14.4476911,,
