yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Jordan,World,81.0,Other base metals; cermets; articles thereof,41298.0,,31.1667049,36.941628,-36.8535712,174.7456809
2004,2004.0,Export,Jordan,Netherlands,81.0,Other base metals; cermets; articles thereof,13498.0,,31.1667049,36.941628,52.2434979,5.6343227
2004,2004.0,Export,Jordan,Free Zones,81.0,Other base metals; cermets; articles thereof,27800.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
