yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Israel,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",802550000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2007,2007.0,Export,Israel,Costa Rica,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",19000.0,,30.8124247,34.8594762,10.2735633,-84.0739102
2007,2007.0,Export,Israel,Croatia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",96000.0,,30.8124247,34.8594762,45.5643442,17.0118954
2007,2007.0,Export,Israel,Cyprus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",161000.0,,30.8124247,34.8594762,34.9823018,33.1451285
2007,2007.0,Export,Israel,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2908000.0,,30.8124247,34.8594762,49.7439047,15.3381061
2007,2007.0,Export,Israel,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",757000.0,,30.8124247,34.8594762,55.670249,10.3333283
2007,2007.0,Export,Israel,Dominican Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",4000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Ecuador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",3000.0,,30.8124247,34.8594762,-1.3397668,-79.3666965
2007,2007.0,Export,Israel,El Salvador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2000.0,,30.8124247,34.8594762,13.8000382,-88.9140683
2007,2007.0,Export,Israel,Equatorial Guinea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",23000.0,,30.8124247,34.8594762,1.613172,10.5170357
2007,2007.0,Export,Israel,Ethiopia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",21000.0,,30.8124247,34.8594762,10.2116702,38.6521203
2007,2007.0,Export,Israel,Estonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",91000.0,,30.8124247,34.8594762,58.7523778,25.3319078
2007,2007.0,Export,Israel,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1669000.0,,30.8124247,34.8594762,63.2467777,25.9209164
2007,2007.0,Export,Israel,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",192226000.0,,30.8124247,34.8594762,46.603354,1.8883335
2007,2007.0,Export,Israel,Georgia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",35000.0,,30.8124247,34.8594762,32.3293809,-83.1137366
2007,2007.0,Export,Israel,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",62396000.0,,30.8124247,34.8594762,51.1638175,10.4478313
2007,2007.0,Export,Israel,Ghana,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",28000.0,,30.8124247,34.8594762,8.0300284,-1.0800271
2007,2007.0,Export,Israel,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",404000.0,,30.8124247,34.8594762,38.9953683,21.9877132
2007,2007.0,Export,Israel,Guinea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",30000.0,,30.8124247,34.8594762,10.7226226,-10.7083587
2007,2007.0,Export,Israel,Honduras,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",4000.0,,30.8124247,34.8594762,15.2572432,-86.0755145
2007,2007.0,Export,Israel,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",4316000.0,,30.8124247,34.8594762,22.350627,114.1849161
2007,2007.0,Export,Israel,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1683000.0,,30.8124247,34.8594762,47.1817585,19.5060937
2007,2007.0,Export,Israel,Iceland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",9000.0,,30.8124247,34.8594762,64.9841821,-18.1059013
2007,2007.0,Export,Israel,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",218000.0,,30.8124247,34.8594762,-2.4833826,117.8902853
2007,2007.0,Export,Israel,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1458000.0,,30.8124247,34.8594762,52.865196,-7.9794599
2007,2007.0,Export,Israel,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7288000.0,,30.8124247,34.8594762,42.6384261,12.674297
2007,2007.0,Export,Israel,Côte d'Ivoire,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",6000.0,,30.8124247,34.8594762,7.9897371,-5.5679458
2007,2007.0,Export,Israel,Jamaica,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",44000.0,,30.8124247,34.8594762,18.1850507,-77.3947693
2007,2007.0,Export,Israel,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",51370000.0,,30.8124247,34.8594762,36.5748441,139.2394179
2007,2007.0,Export,Israel,Kazakhstan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5000.0,,30.8124247,34.8594762,48.1012954,66.7780818
2007,2007.0,Export,Israel,Jordan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",133000.0,,30.8124247,34.8594762,31.1667049,36.941628
2007,2007.0,Export,Israel,Kenya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",8000.0,,30.8124247,34.8594762,1.4419683,38.4313975
2007,2007.0,Export,Israel,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",17924000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Lao People's Dem. Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",12000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",196000.0,,30.8124247,34.8594762,56.8406494,24.7537645
2007,2007.0,Export,Israel,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",52000.0,,30.8124247,34.8594762,55.3500003,23.7499997
2007,2007.0,Export,Israel,Malta,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14000.0,,30.8124247,34.8594762,35.8885993,14.4476911
2007,2007.0,Export,Israel,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",42000.0,,30.8124247,34.8594762,-20.2759451,57.5703566
2007,2007.0,Export,Israel,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5831000.0,,30.8124247,34.8594762,23.6585116,-102.0077097
2007,2007.0,Export,Israel,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5726000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Rep. of Moldova,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",4000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Namibia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",10000.0,,30.8124247,34.8594762,-23.2335499,17.3231107
2007,2007.0,Export,Israel,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7000000.0,,30.8124247,34.8594762,52.2434979,5.6343227
2007,2007.0,Export,Israel,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",70000.0,,30.8124247,34.8594762,-41.5000831,172.8344077
2007,2007.0,Export,Israel,Nigeria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",15000.0,,30.8124247,34.8594762,9.6000359,7.9999721
2007,2007.0,Export,Israel,"Other Africa, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",239000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1646000.0,,30.8124247,34.8594762,60.5000209,9.0999715
2007,2007.0,Export,Israel,Panama,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2000.0,,30.8124247,34.8594762,8.559559,-81.1308434
2007,2007.0,Export,Israel,Paraguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2000.0,,30.8124247,34.8594762,-23.3165935,-58.1693445
2007,2007.0,Export,Israel,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",19000.0,,30.8124247,34.8594762,-6.8699697,-75.0458515
2007,2007.0,Export,Israel,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2960000.0,,30.8124247,34.8594762,12.7503486,122.7312101
2007,2007.0,Export,Israel,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",3835000.0,,30.8124247,34.8594762,52.215933,19.134422
2007,2007.0,Export,Israel,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",360000.0,,30.8124247,34.8594762,39.6621648,-8.1353519
2007,2007.0,Export,Israel,"North America and Central America, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",10000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7763000.0,,30.8124247,34.8594762,45.9852129,24.6859225
2007,2007.0,Export,Israel,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14413000.0,,30.8124247,34.8594762,64.6863136,97.7453061
2007,2007.0,Export,Israel,Anguilla,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",20000.0,,30.8124247,34.8594762,18.1954947,-63.0750234
2007,2007.0,Export,Israel,Saint Lucia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",345000.0,,30.8124247,34.8594762,13.8250489,-60.975036
2007,2007.0,Export,Israel,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1000.0,,30.8124247,34.8594762,44.1534121,20.55144
2007,2007.0,Export,Israel,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14427000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2007,2007.0,Export,Israel,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",10256000.0,,30.8124247,34.8594762,1.357107,103.8194992
2007,2007.0,Export,Israel,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",393000.0,,30.8124247,34.8594762,48.7411522,19.4528646
2007,2007.0,Export,Israel,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",488000.0,,30.8124247,34.8594762,15.9266657,107.9650855
2007,2007.0,Export,Israel,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",665000.0,,30.8124247,34.8594762,45.8133113,14.4808369
2007,2007.0,Export,Israel,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14691000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2007,2007.0,Export,Israel,Zimbabwe,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",25000.0,,30.8124247,34.8594762,-18.4554963,29.7468414
2007,2007.0,Export,Israel,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",6489000.0,,30.8124247,34.8594762,39.3260685,-4.8379791
2007,2007.0,Export,Israel,Eswatini,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14000.0,,30.8124247,34.8594762,-26.5624806,31.3991317
2007,2007.0,Export,Israel,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2162000.0,,30.8124247,34.8594762,59.6749712,14.5208584
2007,2007.0,Export,Israel,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5472000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2007,2007.0,Export,Israel,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5734000.0,,30.8124247,34.8594762,14.8971921,100.83273
2007,2007.0,Export,Israel,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2252000.0,,30.8124247,34.8594762,38.9597594,34.9249653
2007,2007.0,Export,Israel,Uganda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",11000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2007,2007.0,Export,Israel,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",887000.0,,30.8124247,34.8594762,49.4871968,31.2718321
2007,2007.0,Export,Israel,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",12000.0,,30.8124247,34.8594762,26.2540493,29.2675469
2007,2007.0,Export,Israel,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",11512000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2007,2007.0,Export,Israel,United Rep. of Tanzania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",42000.0,,30.8124247,34.8594762,,
2007,2007.0,Export,Israel,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",209843000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2007,2007.0,Export,Israel,Uruguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1000.0,,30.8124247,34.8594762,-32.8755548,-56.0201525
2007,2007.0,Export,Israel,Uzbekistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",28000.0,,30.8124247,34.8594762,41.32373,63.9528098
2007,2007.0,Export,Israel,Venezuela,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",328000.0,,30.8124247,34.8594762,8.0018709,-66.1109318
2007,2007.0,Export,Israel,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",542000.0,,30.8124247,34.8594762,,
