yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,6187.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2015,2015.0,Re-Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,129.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2015,2015.0,Re-Export,Armenia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,202.0,,40.7696272,44.6736646,42.6384261,12.674297
2015,2015.0,Re-Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,5856.0,,40.7696272,44.6736646,64.6863136,97.7453061
