yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Kuwait,World,25.0,Salt; sulfur; earths and stone; plastering materials,447437.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2008,2008.0,Re-Export,Kuwait,Bahrain,25.0,Salt; sulfur; earths and stone; plastering materials,43915.0,,29.2733964,47.4979476,26.1551249,50.5344606
2008,2008.0,Re-Export,Kuwait,Germany,25.0,Salt; sulfur; earths and stone; plastering materials,746.0,,29.2733964,47.4979476,51.1638175,10.4478313
2008,2008.0,Re-Export,Kuwait,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,559.0,,29.2733964,47.4979476,32.6475314,54.5643516
2008,2008.0,Re-Export,Kuwait,Lebanon,25.0,Salt; sulfur; earths and stone; plastering materials,1864.0,,29.2733964,47.4979476,33.8750629,35.843409
2008,2008.0,Re-Export,Kuwait,Qatar,25.0,Salt; sulfur; earths and stone; plastering materials,121546.0,,29.2733964,47.4979476,25.3336984,51.2295295
2008,2008.0,Re-Export,Kuwait,Saudi Arabia,25.0,Salt; sulfur; earths and stone; plastering materials,224505.0,,29.2733964,47.4979476,25.6242618,42.3528328
2008,2008.0,Re-Export,Kuwait,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,53917.0,,29.2733964,47.4979476,24.0002488,53.9994829
2008,2008.0,Re-Export,Kuwait,United Kingdom,25.0,Salt; sulfur; earths and stone; plastering materials,384.0,,29.2733964,47.4979476,54.7023545,-3.2765753
