yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Re-Export,Bahrain,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,444967.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2003,2003.0,Re-Export,Bahrain,Iran,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,45024.0,,26.1551249,50.5344606,32.6475314,54.5643516
2003,2003.0,Re-Export,Bahrain,Jordan,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,13199.0,,26.1551249,50.5344606,31.1667049,36.941628
2003,2003.0,Re-Export,Bahrain,Kuwait,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,202718.0,,26.1551249,50.5344606,29.2733964,47.4979476
2003,2003.0,Re-Export,Bahrain,Qatar,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,35742.0,,26.1551249,50.5344606,25.3336984,51.2295295
2003,2003.0,Re-Export,Bahrain,Saudi Arabia,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,67404.0,,26.1551249,50.5344606,25.6242618,42.3528328
2003,2003.0,Re-Export,Bahrain,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,80880.0,,26.1551249,50.5344606,24.0002488,53.9994829
