yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Import,Azerbaijan,World,36.0,Explosives; pyrotechnic products; matches,2816351.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2005,2005.0,Import,Azerbaijan,Belarus,36.0,Explosives; pyrotechnic products; matches,610616.0,,40.3936294,47.7872508,53.4250605,27.6971358
2005,2005.0,Import,Azerbaijan,China,36.0,Explosives; pyrotechnic products; matches,22232.0,,40.3936294,47.7872508,35.000074,104.999927
2005,2005.0,Import,Azerbaijan,Germany,36.0,Explosives; pyrotechnic products; matches,4028.0,,40.3936294,47.7872508,51.1638175,10.4478313
2005,2005.0,Import,Azerbaijan,Russian Federation,36.0,Explosives; pyrotechnic products; matches,1498841.0,,40.3936294,47.7872508,64.6863136,97.7453061
2005,2005.0,Import,Azerbaijan,Turkey,36.0,Explosives; pyrotechnic products; matches,44583.0,,40.3936294,47.7872508,38.9597594,34.9249653
2005,2005.0,Import,Azerbaijan,United Kingdom,36.0,Explosives; pyrotechnic products; matches,19038.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2005,2005.0,Import,Azerbaijan,USA,36.0,Explosives; pyrotechnic products; matches,617014.0,,40.3936294,47.7872508,39.7837304,-100.445882
