yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Cyprus,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",648817416.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2017,2017.0,Import,Cyprus,Albania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",135.0,,34.9823018,33.1451285,41.000028,19.9999619
2017,2017.0,Import,Cyprus,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212629.0,,34.9823018,33.1451285,-24.7761086,134.755
2017,2017.0,Import,Cyprus,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",520926.0,,34.9823018,33.1451285,47.59397,14.12456
2017,2017.0,Import,Cyprus,Bahrain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15987.0,,34.9823018,33.1451285,26.1551249,50.5344606
2017,2017.0,Import,Cyprus,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11673929.0,,34.9823018,33.1451285,50.6402809,4.6667145
2017,2017.0,Import,Cyprus,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",410931.0,,34.9823018,33.1451285,42.6073975,25.4856617
2017,2017.0,Import,Cyprus,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22663.0,,34.9823018,33.1451285,53.4250605,27.6971358
2017,2017.0,Import,Cyprus,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37260.0,,34.9823018,33.1451285,61.0666922,-107.991707
2017,2017.0,Import,Cyprus,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4138786.0,,34.9823018,33.1451285,35.000074,104.999927
2017,2017.0,Import,Cyprus,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",162.0,,34.9823018,33.1451285,4.099917,-72.9088133
2017,2017.0,Import,Cyprus,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9344.0,,34.9823018,33.1451285,45.5643442,17.0118954
2017,2017.0,Import,Cyprus,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19814911.0,,34.9823018,33.1451285,49.7439047,15.3381061
2017,2017.0,Import,Cyprus,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",392473.0,,34.9823018,33.1451285,55.670249,10.3333283
2017,2017.0,Import,Cyprus,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20173.0,,34.9823018,33.1451285,58.7523778,25.3319078
2017,2017.0,Import,Cyprus,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13339.0,,34.9823018,33.1451285,63.2467777,25.9209164
2017,2017.0,Import,Cyprus,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16967169.0,,34.9823018,33.1451285,46.603354,1.8883335
2017,2017.0,Import,Cyprus,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",142283682.0,,34.9823018,33.1451285,51.1638175,10.4478313
