yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2009.0,2009.0,Export,Syria,World,1.0,Live animals; animal products,144766424.0,,,,-36.8535712,174.7456809,1.02009.0Syria,28560327.0,
2009.0,2009.0,Export,Syria,World,2.0,Meat and edible meat offal,8639888.0,,,,-36.8535712,174.7456809,2.02009.0Syria,34898327.0,
2009.0,2009.0,Export,Syria,World,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",691825.0,,,,-36.8535712,174.7456809,3.02009.0Syria,16370245.0,
2009.0,2009.0,Export,Syria,World,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",449051082.0,,,,-36.8535712,174.7456809,4.02009.0Syria,172663487.0,
2009.0,2009.0,Export,Syria,World,5.0,"Products of animal origin, not elsewhere specified or included",4508224.0,,,,-36.8535712,174.7456809,5.02009.0Syria,1726970.0,
2009.0,2009.0,Export,Syria,World,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",3463689.0,,,,-36.8535712,174.7456809,6.02009.0Syria,471924.0,
2009.0,2009.0,Export,Syria,World,7.0,Edible vegetables and certain roots and tubers,450180378.0,,,,-36.8535712,174.7456809,7.02009.0Syria,105495009.0,
2009.0,2009.0,Export,Syria,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,428151300.0,,,,-36.8535712,174.7456809,8.02009.0Syria,154189740.0,
2009.0,2009.0,Export,Syria,World,10.0,Cereals,586131.0,,,,-36.8535712,174.7456809,10.02009.0Syria,986911151.0,
2009.0,2009.0,Export,Syria,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,17946266.0,,,,-36.8535712,174.7456809,11.02009.0Syria,14992084.0,
2009.0,2009.0,Export,Syria,World,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",27823204.0,,,,-36.8535712,174.7456809,12.02009.0Syria,479471220.0,
2009.0,2009.0,Export,Syria,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",11059.0,,,,-36.8535712,174.7456809,13.02009.0Syria,3572415.0,
2009.0,2009.0,Export,Syria,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11555249.0,,,,-36.8535712,174.7456809,14.02009.0Syria,664070.0,
2009.0,2009.0,Export,Syria,World,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",5184949.0,,,,-36.8535712,174.7456809,16.02009.0Syria,62938630.0,
2009.0,2009.0,Export,Syria,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",246002171.0,,,,-36.8535712,174.7456809,19.02009.0Syria,23981214.0,
2009.0,2009.0,Export,Syria,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",151725738.0,,,,-36.8535712,174.7456809,20.02009.0Syria,39926926.0,
2009.0,2009.0,Export,Syria,World,21.0,Miscellaneous edible preparations,38176963.0,,,,-36.8535712,174.7456809,21.02009.0Syria,51746270.0,
2009.0,2009.0,Export,Syria,World,22.0,"Beverages, spirits and vinegar",212112981.0,,,,-36.8535712,174.7456809,22.02009.0Syria,68919753.0,
2009.0,2009.0,Export,Syria,World,23.0,Residues and waste from the food industries; prepared animal fodder,129457683.0,,,,-36.8535712,174.7456809,23.02009.0Syria,183643010.0,
2009.0,2009.0,Export,Syria,World,24.0,Tobacco and manufactured tobacco substitutes,5935493.0,,,,-36.8535712,174.7456809,24.02009.0Syria,163156214.0,
2009.0,2009.0,Export,Syria,World,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",144182451.0,,,,-36.8535712,174.7456809,25.02009.0Syria,301438853.0,
2009.0,2009.0,Export,Syria,World,26.0,"Ores, slag and ash",429003.0,,,,-36.8535712,174.7456809,26.02009.0Syria,67398.0,
2009.0,2009.0,Export,Syria,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3666688608.0,,,,-36.8535712,174.7456809,27.02009.0Syria,1979359567.0,
2009.0,2009.0,Export,Syria,World,28.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",4997543.0,,,,-36.8535712,174.7456809,28.02009.0Syria,157922312.0,
2009.0,2009.0,Export,Syria,World,29.0,Organic chemicals,1342710.0,,,,-36.8535712,174.7456809,29.02009.0Syria,307705004.0,
2009.0,2009.0,Export,Syria,World,30.0,Pharmaceutical products,244869431.0,,,,-36.8535712,174.7456809,30.02009.0Syria,109191198.0,
2009.0,2009.0,Export,Syria,World,31.0,Fertilisers,4089353.0,,,,-36.8535712,174.7456809,31.02009.0Syria,84282148.0,
2009.0,2009.0,Export,Syria,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",15034781.0,,,,-36.8535712,174.7456809,32.02009.0Syria,110116422.0,
2009.0,2009.0,Export,Syria,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",21499240.0,,,,-36.8535712,174.7456809,33.02009.0Syria,90915866.0,
2009.0,2009.0,Export,Syria,World,34.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis o",207157208.0,,,,-36.8535712,174.7456809,34.02009.0Syria,72815984.0,
2009.0,2009.0,Export,Syria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,9617060.0,,,,-36.8535712,174.7456809,35.02009.0Syria,22734954.0,
2009.0,2009.0,Export,Syria,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5558.0,,,,-36.8535712,174.7456809,36.02009.0Syria,1524806.0,
2009.0,2009.0,Export,Syria,World,37.0,Photographic or cinematographic goods,240954.0,,,,-36.8535712,174.7456809,37.02009.0Syria,4819333.0,
2009.0,2009.0,Export,Syria,World,38.0,Miscellaneous chemical products,4635757.0,,,,-36.8535712,174.7456809,38.02009.0Syria,198174942.0,
