yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Re-Export,Cyprus,4,Dairy produce; birds eggs; natural honey;,Northern Africa,Africa,2565,34.9823018,33.1451285,19.569604022535763,12.47761721199581
2004,2004,Re-Export,Cyprus,4,Dairy produce; birds eggs; natural honey;,Northern Europe,Europe,7971,34.9823018,33.1451285,59.36075159783851,25.01346951967388
2004,2004,Re-Export,Cyprus,4,Dairy produce; birds eggs; natural honey;,Southern Europe,Europe,57917,34.9823018,33.1451285,40.12399607988535,20.742583178432696
2004,2004,Re-Export,Cyprus,4,Dairy produce; birds eggs; natural honey;,World,World,68454,34.9823018,33.1451285,,
