rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Azerbaijan,Import,3286729
Afghanistan,Bahrain,Export,54885
Afghanistan,Georgia,Import,364
Afghanistan,Iraq,Export,13976497
Afghanistan,Iraq,Import,90501
Afghanistan,Israel,Import,133531
Afghanistan,Jordan,Export,3074011
Afghanistan,Jordan,Import,1003318
Afghanistan,Kuwait,Export,5793
Afghanistan,Kuwait,Import,466372
Afghanistan,Lebanon,Export,1034801
Afghanistan,Lebanon,Import,2222093
Afghanistan,Malta,Import,918068
Afghanistan,Morocco,Import,136143
Afghanistan,Oman,Import,1693808
Afghanistan,Pakistan,Export,342879289
Afghanistan,Pakistan,Import,1011934857
Afghanistan,Qatar,Export,38127
Afghanistan,Saudi Arabia,Export,570048
Afghanistan,Saudi Arabia,Import,2438399
Afghanistan,United Arab Emirates,Export,12504308
Afghanistan,United Arab Emirates,Import,100480563
Afghanistan,Yemen,Export,49963
