yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Australia and New Zealand,Oceania,3468555
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Central Asia,Asia,919477
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Eastern Asia,Asia,6347324
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Eastern Europe,Europe,3201857
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Latin America and the Caribbean,Americas,575952
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Northern Africa,Africa,12793958
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Northern America,Americas,11639360
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Northern Europe,Europe,2482651
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,South-eastern Asia,Asia,125682
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Southern Asia,Asia,4768
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Southern Europe,Europe,55702
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Sub-Saharan Africa,Africa,1997618
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Western Asia,Asia,19932804
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,Western Europe,Europe,4326935
2008,2008,Import,Jordan,7,Edible vegetables and certain roots and tubers,World,World,88332069
