yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Re-Import,Georgia,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Europe,Europe,10
2010,2010,Re-Import,Georgia,61,"Articles of apparel and clothing accessories, knitted or crocheted",World,World,10
