yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Re-Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin,153590.0,,31.1667049,36.941628,-36.8535712,174.7456809
2005,2005.0,Re-Export,Jordan,Canada,11.0,Products of the milling industry; malt; starches; inulin,1840.0,,31.1667049,36.941628,61.0666922,-107.991707
2005,2005.0,Re-Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin,96216.0,,31.1667049,36.941628,33.0955793,44.1749775
2005,2005.0,Re-Export,Jordan,Fmr Sudan,11.0,Products of the milling industry; malt; starches; inulin,11254.0,,31.1667049,36.941628,18.046398,34.41288
2005,2005.0,Re-Export,Jordan,Syria,11.0,Products of the milling industry; malt; starches; inulin,21047.0,,31.1667049,36.941628,34.6401861,39.0494106
2005,2005.0,Re-Export,Jordan,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,7646.0,,31.1667049,36.941628,24.0002488,53.9994829
2005,2005.0,Re-Export,Jordan,Egypt,11.0,Products of the milling industry; malt; starches; inulin,313.0,,31.1667049,36.941628,26.2540493,29.2675469
2005,2005.0,Re-Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin,15273.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
