yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,3340,33.87,35.84,-16.85099460447687,133.4130365630627
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,1392349,33.87,35.84,37.977378106878206,73.97804075806764
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,595396,33.87,35.84,51.67568633314729,27.673469819741847
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,180047,33.87,35.84,,
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,619602,33.87,35.84,17.925141963241547,-78.01492950057497
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,1633541,33.87,35.84,43.897683433510366,-100.08947125585888
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1259469,33.87,35.84,59.36075159783851,25.01346951967388
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,1574123,33.87,35.84,10.528384761701911,103.08333472012376
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,25238,33.87,35.84,25.499703063807168,75.5024015339642
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,3801089,33.87,35.84,40.12399607988535,20.742583178432696
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,16877,33.87,35.84,6.06272746187266,22.727528470146083
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,2382131,33.87,35.84,26.42921218083572,52.86847103284948
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,5433698,33.87,35.84,47.92172048214207,7.866753258497997
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,21029442,33.87,35.84,,
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,302544,33.87,35.84,,
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,994,33.87,35.84,,
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,1411484,33.87,35.84,,
2015,2015,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,122351,33.87,35.84,,
