yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2016,2016,Re-Import,Georgia,9,"Coffee, tea, mate and spices",Eastern Europe,Europe,883
2016,2016,Re-Import,Georgia,9,"Coffee, tea, mate and spices",World,World,883
