yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Australia and New Zealand,Oceania,12037
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Eastern Asia,Asia,9695
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Eastern Europe,Europe,1302821
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Latin America and the Caribbean,Americas,19553
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern Africa,Africa,325111
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern America,Americas,1375974
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern Europe,Europe,262585
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",South-eastern Asia,Asia,39487
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Southern Asia,Asia,142621
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Southern Europe,Europe,1087136
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Sub-Saharan Africa,Africa,56665
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Western Asia,Asia,7487
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Western Europe,Europe,929416
2001,2001,Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",World,World,6732897
